Agent,Prior,Target,Score,SMILES,SMILES_state,Input_Scaffold,R-groups,TTBK1_dock,TTBK1_dock (raw),MAOB_dock,MAOB_dock (raw),SA_score,SA_score (raw),step
9.1102,25.9300,82.9338,0.8504988,O=c1c(O)c(-c2ccc(C(F)(F)F)c(Nc3cccc(F)c3F)c2)oc2cc(O)cc(O)c12,1,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,FC(F)(F)*|c1(F)c(F)cccc1N*,0.7233880,8.6680,0.9360729,9.8650,0.9705243,2.7860,1
5.5711,23.4482,-23.4482,0.0000000,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1Nc1cccc(F)c1F,2,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,c1ccc(F)c(F)c1N*|N*,0.0000000,8.1630,0.0000000,11.2010,0.0000000,2.6856,1
7.4715,13.1762,71.2606,0.6596630,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1ccc(F)cc1,1,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,N*|Fc1ccc(*)cc1,0.3582789,7.5950,0.9928385,11.4270,0.9872141,2.4899,1
6.1933,6.8207,-6.8207,0.0000000,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1N,2,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,*N|N*,0.0000000,7.5360,0.0000000,9.3900,0.0000000,2.6350,1
5.9316,11.3314,86.9190,0.7675818,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,1,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,FC(*)(F)F|FC(*)(F)F,0.5416378,8.1160,0.9664416,10.3350,0.9724209,2.7622,1
7.6087,17.1264,81.3583,0.7694114,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1cc(F)c(F)cc1F,1,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,N*|Fc1cc(F)c(F)cc1*,0.5276746,8.0770,0.9969413,12.0210,0.9743656,2.7361,1
10.8148,14.6771,67.2983,0.6404330,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1ccco1,1,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,*N|o1c(*)ccc1,0.3390009,7.5360,0.9792441,10.6780,0.9776534,2.6872,1
8.1450,18.5402,84.4514,0.8046213,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1NCc1ccc(F)cc1F,1,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,*NCc1ccc(F)cc1F|N*,0.5962828,8.2710,0.9841309,10.8680,0.9793714,2.6588,1
10.3592,19.3324,50.5770,0.5461678,CNc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1C(F)F,1,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,N(C)*|FC(F)*,0.2324612,7.1700,0.9640779,10.2860,0.9676209,2.8196,1
7.9040,24.1671,85.7532,0.8587518,O=c1c(O)c(-c2ccc(Nc3ccccc3F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,1,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,*Nc1ccccc1F|FC(F)(*)F,0.6982555,8.5830,0.9883378,11.0850,0.9806159,2.6368,1
7.0079,21.9425,-21.9425,0.0000000,O=c1c(O)c(-c2ccc(Nc3ccc(F)c(F)c3)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,2,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,c1c(F)c(F)ccc1N*|FC(F)(*)F,0.0000000,8.3250,0.0000000,11.1570,0.0000000,2.7021,1
3.7152,9.1826,-9.1826,0.0000000,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1C(F)(F)F,2,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,N*|FC(F)(F)*,0.0000000,7.3270,0.0000000,10.6240,0.0000000,2.6728,1
4.9294,6.3375,-6.3375,0.0000000,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1N,2,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,N*|*N,0.0000000,7.5360,0.0000000,9.3900,0.0000000,2.6350,1
10.7236,22.4688,71.5746,0.7347140,O=c1c(O)c(-c2ccc(-c3c(F)cc(F)cc3F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,1,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,c1(F)cc(F)cc(F)c1*|FC(F)(F)*,0.4942439,7.9840,0.9524691,10.0830,0.9660674,2.8365,1
6.7982,17.3650,-17.3650,0.0000000,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1ccccc1F,2,c1cc([*])c([*])cc1-c1oc2cc(O)cc(O)c2c(=O)c1O,N*|c1cccc(F)c1*,0.0000000,7.5700,0.0000000,11.6050,0.0000000,2.5394,1
7.8660,15.0057,88.4125,0.8079544,O=c1c(O)c(-c2ccc(C(F)(F)F)c(-c3ccco3)c2)oc2cc(O)cc(O)c12,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,FC(F)(F)*|o1cccc1*,0.6127955,8.3190,0.9715336,10.4530,0.9713765,2.7755,2
3.3733,6.7291,71.8952,0.6142521,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1N,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,N*|N*,0.3390009,7.5360,0.8808361,9.3900,0.9807119,2.6350,2
11.8959,18.3644,62.5020,0.6317682,CC(Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1C(F)(F)F)c1ccco1,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,*NC(c1occc1)C|FC(F)(F)*,0.3458056,7.5570,0.9708084,10.4350,0.8930128,3.2628,2
7.7096,20.7715,89.1487,0.8587518,O=c1c(O)c(-c2ccc(Nc3ccccc3F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,c1cccc(F)c1N*|FC(*)(F)F,0.6982555,8.5830,0.9883378,11.0850,0.9806159,2.6368,2
15.2476,22.3094,69.6603,0.7185132,O=c1c(O)c(-c2ccc(Nc3ccon3)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,o1ccc(N*)n1|*C(F)(F)F,0.4719667,7.9220,0.9484741,10.0240,0.9556526,2.9333,2
10.2334,23.0030,60.4420,0.6519144,O=c1c(O)c(-c2ccc(Nc3ccco3)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,c1oc(N*)cc1|FC(*)(F)F,0.3865218,7.6790,0.9094471,9.6030,0.9529061,2.9551,2
8.7380,18.0710,84.4487,0.8009351,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1-c1c(F)cccc1F,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,Fc1cccc(F)c1*|*N,0.5872439,8.2450,0.9886649,11.1050,0.9778030,2.6848,2
11.7223,19.6920,74.2628,0.7340215,O=c1c(O)c(-c2ccc(C(F)F)c(-c3ccco3)c2)oc2cc(O)cc(O)c12,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,FC(F)*|c1oc(*)cc1,0.4777086,7.9380,0.9838818,10.8570,0.9645660,2.8521,2
4.9112,10.7476,87.5029,0.7675818,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,FC(*)(F)F|FC(F)(*)F,0.5416378,8.1160,0.9664416,10.3350,0.9724209,2.7622,2
3.8707,9.3733,66.0030,0.5888772,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1C(F)(F)F,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,N*|FC(F)(*)F,0.2751747,7.3270,0.9776044,10.6240,0.9785444,2.6728,2
12.8279,19.9974,84.2614,0.8145216,O=c1c(O)c(-c2ccc(C(F)(F)F)c(Nc3cc(F)c(F)cc3F)c2)oc2cc(O)cc(O)c12,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,FC(F)(*)F|c1c(F)c(N*)cc(F)c1F,0.8019966,8.9720,0.7602719,8.8020,0.9643397,2.8544,2
7.7082,16.4167,87.7653,0.8139215,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1cccc(F)c1F,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,N*|Fc1cccc(*)c1F,0.6059442,8.2990,0.9967373,11.9760,0.9792326,2.6612,2
7.3930,19.3425,-19.3425,0.0000000,O=c1c(O)c(-c2ccc(Nc3ccccc3F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,2,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,c1(F)ccccc1N*|FC(F)(*)F,0.0000000,8.5830,0.0000000,11.0850,0.0000000,2.6368,2
14.1435,28.2365,59.3810,0.6845118,O=c1c(O)c(-c2ccc(Nc3ccccc3F)c(-c3ccc(F)c(F)c3)c2)oc2cc(O)cc(O)c12,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,Fc1c(N*)cccc1|c1cc(F)c(F)cc1*,0.7539204,8.7780,0.5197777,8.0550,0.9786299,2.6714,2
4.9622,9.1278,-9.1278,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,2,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,FC(F)(F)*|FC(F)(F)*,0.0000000,8.1160,0.0000000,10.3350,0.0000000,2.7622,2
4.8778,9.3935,78.1401,0.6838555,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1C(F)(F)F,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,FC(F)(F)*|N*,0.4040637,7.7300,0.9696021,10.4060,0.9743950,2.7357,2
8.3928,18.3631,56.8879,0.5878991,O=c1c(O)c(-c2ccc(C(F)(F)F)c(-c3c(F)cccc3F)c2)oc2cc(O)cc(O)c12,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,FC(F)(F)*|c1(F)cccc(F)c1*,0.6872290,8.5470,0.3909674,7.6920,0.9728146,2.7570,2
4.9570,9.7777,-9.7777,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,2,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,FC(F)(*)F|FC(F)(F)*,0.0000000,8.1160,0.0000000,10.3350,0.0000000,2.7622,2
4.0844,6.7291,-6.7291,0.0000000,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1N,2,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,N*|N*,0.0000000,7.5360,0.0000000,9.3900,0.0000000,2.6350,2
8.7054,12.3650,64.4155,0.5998469,CNc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1N,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,N(C)*|N*,0.3240134,7.4890,0.8687052,9.3130,0.9802377,2.6436,2
6.7845,18.7653,85.6518,0.8157583,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1Nc1cc(F)ccc1F,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,*Nc1cc(F)ccc1F|N*,0.6172249,8.3320,0.9837443,10.8510,0.9798424,2.6506,2
6.9032,6.2138,-6.2138,0.0000000,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1N,2,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,*N|*N,0.0000000,7.5360,0.0000000,9.3900,0.0000000,2.6350,2
10.0839,19.0150,92.1403,0.8684008,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1NCc1ccc(F)c(F)c1F,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,*NCc1ccc(F)c(F)c1F|N*,0.7350374,8.7090,0.9705626,10.4290,0.9703648,2.7879,2
10.2357,21.7440,82.2090,0.8121321,O=c1c(O)c(-c2ccc(Nc3cccc(F)c3F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,N(*)c1cccc(F)c1F|FC(F)(F)*,0.6138192,8.3220,0.9819250,10.7760,0.9725139,2.7610,2
8.5029,15.6943,88.7366,0.8158664,O=c1c(O)c(-c2ccc(Nc3ccc(F)c(F)c3)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,*Nc1cc(F)c(F)cc1|FC(F)(*)F,0.6148422,8.3250,0.9894736,11.1570,0.9766963,2.7021,2
4.1110,9.9082,-9.9082,0.0000000,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1C(F)(F)F,2,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,N*|FC(*)(F)F,0.0000000,7.3270,0.0000000,10.6240,0.0000000,2.6728,2
8.6932,17.5302,67.7493,0.6662458,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1NCc1ccccc1F,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,N*|*NCc1ccccc1F,0.3763360,7.6490,0.9706858,10.4320,0.9837016,2.5754,2
7.2425,17.0016,69.9694,0.6794608,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1Nc1ccc(F)c(F)c1,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,c1c(F)c(F)ccc1N*|*N,0.5868952,8.2440,0.6545201,8.4440,0.9814203,2.6217,2
7.6962,15.9475,87.0440,0.8046213,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1NCc1ccc(F)cc1F,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,*NCc1ccc(F)cc1F|N*,0.5962828,8.2710,0.9841309,10.8680,0.9793714,2.6588,2
8.9902,16.9809,68.3537,0.6666766,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1c(F)cccc1F,1,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,*N|c1(F)cccc(F)c1*,0.3689345,7.6270,0.9945968,11.6240,0.9780997,2.6801,2
8.5119,17.2720,-17.2720,0.0000000,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1Nc1cc(F)ccc1F,2,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,c1cc(F)c(N*)cc1F|N*,0.0000000,8.3320,0.0000000,10.8510,0.0000000,2.6506,2
5.1047,10.7983,-10.7983,0.0000000,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1C(F)(F)F,2,c1(=O)c2c(cc(O)cc2O)oc(-c2ccc([*])c([*])c2)c1O,FC(*)(F)F|*N,0.0000000,7.7300,0.0000000,10.4060,0.0000000,2.7357,2
7.9862,15.0237,81.3713,0.7530859,O=c1c(O)c(-c2ccc(C(F)(F)F)c(-c3ccc(F)cc3)c2)oc2cc(O)cc(O)c12,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,FC(*)(F)F|c1c(F)ccc(*)c1,0.5140275,8.0390,0.9656391,10.3180,0.9831514,2.5872,3
8.3587,14.2726,89.1456,0.8079544,O=c1c(O)c(-c2ccc(C(F)(F)F)c(-c3ccco3)c2)oc2cc(O)cc(O)c12,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,FC(F)(*)F|*c1occc1,0.6127955,8.3190,0.9715336,10.4530,0.9713765,2.7755,3
12.8112,23.3421,71.9371,0.7443694,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1Nc1c(F)c(N)c(F)c(F)c1F,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,Fc1c(F)c(F)c(N)c(F)c1N*|N*,0.7383870,8.7210,0.6683762,8.4870,0.9382798,3.0545,3
8.9409,7.9485,72.7044,0.6301007,Cc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1C(F)(F)F,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,*C|FC(F)(F)*,0.3240134,7.4890,0.9809284,10.7380,0.9832168,2.5858,3
8.0605,17.8751,80.3409,0.7673132,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1cc(F)c(F)c(F)c1,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,N*|c1c(F)c(F)c(F)cc1*,0.5240867,8.0670,0.9972652,12.0990,0.9737240,2.7449,3
9.0783,19.5339,91.5892,0.8681497,O=c1c(O)c(-c2ccc(-c3c(F)cccc3F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,c1ccc(F)c(*)c1F|FC(F)(*)F,0.7233880,8.6680,0.9837902,10.8530,0.9737011,2.7452,3
4.5738,9.9603,88.2902,0.7675818,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,FC(F)(*)F|FC(F)(F)*,0.5416378,8.1160,0.9664416,10.3350,0.9724209,2.7622,3
12.8255,19.2944,80.3698,0.7786271,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1Nc1ccccn1,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,c1cnc(N*)cc1|N*,0.5537581,8.1500,0.9754966,10.5600,0.9807443,2.6344,3
7.8084,23.5725,80.3804,0.8121321,O=c1c(O)c(-c2ccc(Nc3cccc(F)c3F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,*Nc1c(F)c(F)ccc1|FC(F)(*)F,0.6138192,8.3220,0.9819250,10.7760,0.9725139,2.7610,3
8.3840,28.0898,-28.0898,0.0000000,O=c1c(O)c(-c2ccc(Nc3cccc(F)c3F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,2,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,c1(F)c(N*)cccc1F|FC(*)(F)F,0.0000000,8.3220,0.0000000,10.7760,0.0000000,2.7610,3
9.2171,15.4044,89.6016,0.8203600,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1Nc1ccc(F)cc1F,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,N*|Fc1c(N*)ccc(F)c1,0.6260254,8.3580,0.9832775,10.8310,0.9805870,2.6373,3
10.6880,17.1236,71.4384,0.6918907,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1NCc1ccoc1,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,*NCc1ccoc1|N*,0.4201002,7.7760,0.9630165,10.2650,0.9687555,2.8068,3
9.2045,20.9335,93.6463,0.8951548,O=c1c(O)c(-c2ccc(-c3cc(F)ccc3F)c(C(F)(F)F)c2)oc2cc(O)cc(O)c12,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,Fc1ccc(F)cc1*|FC(F)(*)F,0.7771531,8.8680,0.9871177,11.0150,0.9766519,2.7028,3
13.8706,24.1870,85.9060,0.8601013,O=c1c(O)c(-c2ccc(-c3ccc(F)c(F)c3)c(-c3ccoc3)c2)oc2cc(O)cc(O)c12,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,Fc1ccc(*)cc1F|o1ccc(*)c1,0.7027840,8.5980,0.9909881,11.2660,0.9704370,2.7870,3
17.6489,24.5738,65.0461,0.7001554,O=c1c(O)c(-c2ccc(-c3c(F)cc(F)cc3F)c(-c3cccs3)c2)oc2cc(O)cc(O)c12,1,c1(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc([*])c([*])c1,Fc1c(*)c(F)cc(F)c1|*c1sccc1,0.6236640,8.3510,0.6693322,8.4900,0.9655783,2.8416,3
