id,smiles,source,MW,WLogP,TPSA,HBD,HBA,RotB,Fsp3,Rings,AromRings,Lipinski_violations,Lipinski_pass,GIA_pass,BBB_pass,n_structural_alerts,structural_alerts,alert_free,NLL,Scaffold,R-groups,canon,Score,TTBK1_dock (raw),MAOB_dock (raw),SA_score (raw),BBB_signed_dist (raw)
cand_013,CN1CCN(c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C(F)(F)F)CC1,reinvent4_v2,420.39,3.642,77.15,2,6,2,0.286,4,3,0,True,True,True,0,,True,,O=c1cc(-c2ccc(N3CCNCC3)cc2)oc2ccccc12,C1CN(*)CCN1C|FC(F)(F)*,CN1CCN(c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C(F)(F)F)CC1,0.643953,8.008,8.659,2.5938,0.2716
cand_014,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)F,reinvent4_v2,318.27,4.117,70.67,2,4,2,0.118,3,3,0,True,True,True,0,,True,,,C*|C(F)(F)*,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)F,0.6436355,7.549,10.798,2.5932,0.6603
cand_015,C=C(F)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,reinvent4_v2,312.3,4.12,70.67,2,4,2,0.056,3,3,0,True,True,True,0,,True,,,C(*)(F)=C|C*,C=C(F)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,0.6414281,7.535,11.108,2.6937,0.6577
cand_016,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)F,reinvent4_v2,318.27,4.117,70.67,2,4,2,0.118,3,3,0,True,True,True,0,,True,,,C(*)(F)F|C*,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)F,0.6390056,7.522,11.023,2.5834,0.6603
cand_017,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)F,reinvent4_v2,332.3,4.371,70.67,2,4,3,0.167,3,3,0,True,True,True,0,,True,,,FC(F)*|C(C)*,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)F,0.637464,7.568,10.802,2.664,0.4073
cand_018,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1N1CCCC1,reinvent4_v2,337.38,3.78,73.91,2,5,2,0.25,4,3,0,True,True,True,0,,True,,,C1CCCN1*|*C,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1N1CCCC1,0.6340421,7.497,11.008,2.368,0.6525
cand_019,O=c1c(O)c(-c2ccc(CF)c(C(F)F)c2)oc2cccc(O)c12,reinvent4_v2,336.27,4.278,70.67,2,4,3,0.118,3,3,0,True,True,True,0,,True,,,C(F)*|C(F)(F)*,O=c1c(O)c(-c2ccc(CF)c(C(F)F)c2)oc2cccc(O)c12,0.6338909,7.545,10.631,2.8556,0.4998
cand_020,CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1N1CCCCC1,reinvent4_v2,365.43,4.424,73.91,2,5,3,0.318,4,3,0,True,True,True,0,,True,,,C1CN(*)CCC1|CC*,CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1N1CCCCC1,0.6319336,7.664,10.081,2.4575,0.014
cand_021,C=Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)F,reinvent4_v2,330.29,4.452,70.67,2,4,3,0.056,3,3,0,True,True,True,0,,True,,,C(=C)*|FC(F)*,C=Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)F,0.6316381,7.568,10.635,2.8388,0.327
cand_022,CCCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,reinvent4_v2,310.35,4.132,70.67,2,4,3,0.211,3,3,0,True,True,True,0,,True,,,C(CC)*|C*,CCCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,0.6268678,7.508,9.995,2.3708,0.6454
cand_023,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1N1CCCCC1,reinvent4_v2,351.4,4.17,73.91,2,5,2,0.286,4,3,0,True,True,True,0,,True,,,C1CCCCN1*|*C,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1N1CCCCC1,0.6267322,7.533,11.197,2.3659,0.2658
cand_024,CN(C)CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,reinvent4_v2,393.36,3.994,73.91,2,5,4,0.25,3,3,0,True,True,True,0,,True,,,N(C)(CC*)C|C(F)(*)(F)F,CN(C)CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,0.6264175,7.563,9.825,2.6292,0.4401
cand_025,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1N1CCN(C)CC1,reinvent4_v2,380.44,3.185,77.15,2,6,3,0.318,4,3,0,True,True,True,0,,True,,,N1(C)CCN(*)CC1|C(*)C,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1N1CCN(C)CC1,0.6188504,7.529,9.425,2.5145,0.7165
cand_026,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(C)C,reinvent4_v2,310.35,4.303,70.67,2,4,2,0.211,3,3,0,True,True,True,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,*C(C)C|*C,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(C)C,0.615976,7.437,11.486,2.3762,0.4752
cand_027,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(C)C,reinvent4_v2,324.38,4.477,70.67,2,4,1,0.25,3,3,0,True,True,True,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,C*|C(*)(C)(C)C,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(C)C,0.6150328,7.5,10.251,2.4567,0.3018
cand_028,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,reinvent4_v2,296.32,3.742,70.67,2,4,2,0.167,3,3,0,True,True,True,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,*C|*CC,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,0.6135839,7.362,10.584,2.3484,1.034
cand_029,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1N1CCCCC1,reinvent4_v2,365.43,4.424,73.91,2,5,3,0.318,4,3,0,True,True,True,0,,True,,,C1N(*)CCCC1|C(*)C,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1N1CCCCC1,0.6133632,7.547,10.511,2.4579,0.014
cand_030,CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)F,reinvent4_v2,332.3,4.371,70.67,2,4,3,0.167,3,3,0,True,True,True,0,,True,,,FC(F)*|C(C)*,CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)F,0.6076821,7.427,10.791,2.6572,0.4073
cand_031,C=Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,reinvent4_v2,294.31,3.823,70.67,2,4,2,0.056,3,3,0,True,True,True,0,,True,,,*C|*C=C,C=Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,0.6045411,7.33,10.691,2.5626,0.9537
cand_032,CCN(C)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)(F)F,reinvent4_v2,379.33,4.346,73.91,2,5,3,0.211,3,3,0,True,True,True,0,,True,,,FC(F)(*)F|CCN(*)C,CCN(C)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)(F)F,0.5999281,7.547,9.55,2.7411,0.0911
cand_033,CCCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CC,reinvent4_v2,324.38,4.386,70.67,2,4,4,0.25,3,3,0,True,True,True,0,,True,,,C(C)C*|CC*,CCCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CC,0.5982126,7.402,10.246,2.4506,0.3924
cand_034,CN(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)F,reinvent4_v2,347.32,3.875,73.91,2,5,3,0.167,3,3,0,True,True,True,0,,True,,,FC(F)*|CN(*)C,CN(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)F,0.5977231,7.365,10.486,2.7225,0.5583
cand_035,C=Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CF,reinvent4_v2,312.3,3.984,70.67,2,4,3,0.056,3,3,0,True,True,True,0,,True,,,FC*|C=C*,C=Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CF,0.5969172,7.327,10.553,2.823,0.7933
cand_036,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,reinvent4_v2,282.3,3.488,70.67,2,4,1,0.118,3,3,0,True,True,True,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,*C|*C,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,0.5953139,7.253,10.619,2.2377,1.287
cand_037,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CF,reinvent4_v2,300.29,3.649,70.67,2,4,2,0.118,3,3,0,True,True,True,0,,True,,,*C|C(F)*,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CF,0.594533,7.275,10.424,2.5658,1.1265
cand_038,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(C)(C)C,reinvent4_v2,338.4,4.731,70.67,2,4,2,0.286,3,3,0,True,True,True,0,,True,,,*C(C)(C)C|CC*,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(C)(C)C,0.5910039,7.416,11.083,2.5486,0.0488
cand_039,CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1CC,reinvent4_v2,310.35,3.996,70.67,2,4,3,0.211,3,3,0,True,True,True,0,,True,,,CC*|*CC,CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1CC,0.5879356,7.273,10.731,2.4191,0.781
cand_040,C=Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,reinvent4_v2,294.31,3.823,70.67,2,4,2,0.056,3,3,0,True,True,True,0,,True,,,*C|C(=C)*,C=Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,0.5848814,7.238,10.828,2.5896,0.9537
cand_041,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1CCN(C)C,reinvent4_v2,339.39,3.284,73.91,2,5,4,0.25,3,3,0,True,True,True,0,,True,,,N(C)(C)CC*|C*,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1CCN(C)C,0.5801383,7.24,9.865,2.4746,1.1442
cand_042,CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,reinvent4_v2,296.32,3.742,70.67,2,4,2,0.167,3,3,0,True,True,True,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,C(C)*|*C,CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,0.5769761,7.19,10.845,2.3746,1.034
cand_043,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(C)(C)C,reinvent4_v2,324.38,4.477,70.67,2,4,1,0.25,3,3,0,True,True,True,0,,True,,,CC(C)(*)C|*C,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(C)(C)C,0.5765501,7.285,11.759,2.4809,0.3018
cand_044,CCCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)F,reinvent4_v2,346.33,4.761,70.67,2,4,4,0.211,3,3,0,True,True,True,0,,True,,,*CCC|C(F)(F)*,CCCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)F,0.5750369,7.354,10.842,2.6806,0.0187
cand_045,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1CF,reinvent4_v2,300.29,3.649,70.67,2,4,2,0.118,3,3,0,True,True,True,0,,True,,,*C|C(*)F,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1CF,0.5730147,7.18,10.354,2.5298,1.1265
cand_046,C=Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CC,reinvent4_v2,308.33,4.077,70.67,2,4,3,0.105,3,3,0,True,True,True,0,,True,,,CC*|C(=C)*,C=Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CC,0.5703967,7.212,10.566,2.6351,0.7007
cand_047,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CCF,reinvent4_v2,314.31,3.692,70.67,2,4,3,0.167,3,3,0,True,True,True,0,,True,,,*CCF|*C,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CCF,0.5693241,7.159,10.613,2.578,1.0842
cand_048,C=Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C=C,reinvent4_v2,306.32,4.157,70.67,2,4,3,0.0,3,3,0,True,True,True,0,,True,,,C=C*|C=C*,C=Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C=C,0.5658997,7.201,10.783,2.7877,0.6204
cand_049,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CC(C)C,reinvent4_v2,338.4,4.632,70.67,2,4,4,0.286,3,3,0,True,True,True,0,,True,,,C(*)C(C)C|C(C)*,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CC(C)C,0.5552619,7.227,10.855,2.5004,0.1474
cand_050,CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,reinvent4_v2,350.29,4.452,70.67,2,4,2,0.167,3,3,0,True,True,True,0,,True,,,CC*|C(F)(F)(*)F,CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,0.5492761,7.623,8.335,2.5288,0.3264
cand_051,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CC(C)C,reinvent4_v2,324.38,4.378,70.67,2,4,3,0.25,3,3,0,True,True,True,0,,True,,,C(C)(C)C*|*C,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CC(C)C,0.5413656,7.108,11.126,2.4163,0.4004
cand_052,CCCCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,reinvent4_v2,324.38,4.522,70.67,2,4,4,0.25,3,3,0,True,True,True,0,,True,,,*CCCC|*C,CCCCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,0.5192498,7.044,10.443,2.3582,0.2568
cand_053,CCCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1CC,reinvent4_v2,324.38,4.386,70.67,2,4,4,0.25,3,3,0,True,True,True,0,,True,,,C(*)CC|*CC,CCCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1CC,0.5181971,7.007,10.764,2.4455,0.3924
cand_054,CCN(CC)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,reinvent4_v2,339.39,4.026,73.91,2,5,4,0.25,3,3,0,True,True,True,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,CCN(*)CC|*C,CCN(CC)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,0.5129956,7.012,9.996,2.5256,0.4086
cand_055,CCCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,reinvent4_v2,310.35,4.132,70.67,2,4,3,0.211,3,3,0,True,True,True,0,,True,,,*CCC|*C,CCCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,0.5034052,6.895,10.929,2.3631,0.6454
cand_056,CN1CCN(c2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2C(F)(F)F)CC1,reinvent4_v2,420.39,3.642,77.15,2,6,2,0.286,4,3,0,True,True,True,0,,True,,O=c1cc(-c2cccc(N3CCNCC3)c2)oc2ccccc12,N1(*)CCN(C)CC1|C(F)(*)(F)F,CN1CCN(c2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2C(F)(F)F)CC1,0.3643011,7.873,6.831,2.6301,0.2716
