Agent,Prior,Target,Score,SMILES,SMILES_state,Input_Scaffold,R-groups,TTBK1_dock,TTBK1_dock (raw),MAOB_dock,MAOB_dock (raw),SA_score,SA_score (raw),step
8.6381,21.0101,89.6377,0.8644367,O=c1c(O)c(-c2ccc(-c3ccc(O)cc3)c(-c3ccc(O)cc3)c2)oc2cc(O)cc(O)c12,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,c1(O)ccc(*)cc1|c1(*)ccc(O)cc1,0.8038184,8.9800,0.8711478,9.3280,0.9843883,2.5602,1
5.3191,8.9213,-8.9213,0.0000000,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1N,2,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,N*|N*,0.0000000,7.5320,0.0000000,9.4100,0.0000000,2.6350,1
13.7180,30.5141,52.7668,0.6506320,CNc1ccc(Nc2ccc(-c3oc4cc(O)cc(O)c4c(=O)c3O)cc2N)cc1N,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,c1cc(NC)c(N)cc1N*|N*,0.4462417,7.8500,0.7766543,8.8660,0.9706910,2.7839,1
13.0938,25.1860,62.6219,0.6859990,O=CCc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1ccc(O)c(O)c1,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,*CC=O|c1(O)c(O)ccc(*)c1,0.5222916,8.0620,0.7615809,8.8070,0.9601949,2.8941,1
13.4494,29.1893,-29.1765,0.0000997,Cc1ccc(Nc2ccc(-c3oc4cc(O)cc(O)c4c(=O)c3O)cc2Nc2ccc(C)cc2)cc1,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,c1(C)ccc(N*)cc1|c1(N*)ccc(C)cc1,0.0000100,0.0000,0.0000100,0.0000,0.9844105,2.5597,1
6.7320,23.3847,86.3994,0.8576881,Cc1ccc(O)c(Nc2ccc(-c3oc4cc(O)cc(O)c4c(=O)c3O)cc2N)c1,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,c1(O)ccc(C)cc1N*|N*,0.7072733,8.6130,0.9738635,10.5140,0.9783093,2.6766,1
11.6594,14.4126,48.2471,0.4895288,CCCc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1N,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,*N|C(*)CC,0.1792929,6.9430,0.9435529,9.9570,0.9822736,2.6051,1
12.1433,22.1487,-20.9749,0.0091700,O=c1c(O)c(-c2ccc(-c3ccc(O)cc3)c(Cc3ccc(O)cc3)c2)oc2cc(O)cc(O)c12,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,c1(*)ccc(O)cc1|Oc1ccc(C*)cc1,0.8129566,9.0210,0.0000100,0.0000,0.9811361,2.6271,1
12.2805,19.4953,85.7864,0.8225135,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1-c1cc(F)ccc1O,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,c1cc(O)c(*)cc1F|*N,0.6324046,8.3770,0.9813017,10.7520,0.9775075,2.6895,1
12.5471,25.8994,-25.8866,0.0000995,Nc1ccc(-c2cc(-c3oc4cc(O)cc(O)c4c(=O)c3O)ccc2-c2ccc(O)c(O)c2)cc1,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,c1c(*)ccc(O)c1O|c1c(N)ccc(*)c1,0.0000100,0.0000,0.0000100,0.0000,0.9771535,2.6951,1
16.5992,32.8234,54.3187,0.6807975,O=c1c(O)c(-c2ccc(Nc3ccoc3)c(-c3ccc(O)cc3)c2)oc2cc(O)cc(O)c12,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,o1ccc(N*)c1|c1(O)ccc(*)cc1,0.5875928,8.2460,0.6648579,8.4760,0.9582506,2.9113,1
11.5802,16.6808,-16.6808,0.0000000,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1ccccc1O,2,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,*N|c1ccc(*)c(O)c1,0.0000000,7.5430,0.0000000,10.9400,0.0000000,2.5956,1
12.0713,19.2521,72.2032,0.7144943,Cc1ccc(-c2cc(-c3oc4cc(O)cc(O)c4c(=O)c3O)ccc2N)cc1O,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,N*|c1c(*)cc(O)c(C)c1,0.4441090,7.8440,0.9818994,10.7750,0.9792212,2.6614,1
70.0433,93.5570,-93.5521,0.0000383,CC1=CCC(O)C2C(c3cc(-c4oc5cc(O)cc(O)c5c(=O)c4O)ccc3-c3ccc(Sc4cc(C)c(C)c(O)c4C)cc3)=CC(C)=NC2C(O)CNC1C,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,Cc1c(O)c(C)c(Sc2ccc(*)cc2)cc1C|C12C(O)CC=C(C)C(C)NCC(O)C1N=C(C)C=C2*,0.0000100,0.0000,0.0000100,0.0000,0.0082048,5.6659,1
15.1459,25.9432,58.4688,0.6594683,C=CCNc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1Cc1ccc(O)cc1,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,N(CC=C)*|c1c(C*)ccc(O)c1,0.3675954,7.6230,0.9750804,10.5480,0.9708425,2.7821,1
16.4401,29.4528,80.7955,0.8613147,O=c1c(O)c(-c2ccc(-c3ccccc3)c(Nc3cccc(O)c3)c2)oc2cc(O)cc(O)c12,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,c1ccccc1*|N(c1cc(O)ccc1)*,0.8198586,9.0530,0.8466067,9.1870,0.9839389,2.5702,1
14.5424,35.5353,-34.3577,0.0092003,Cc1ccc(-c2cc(-c3oc4cc(O)cc(O)c4c(=O)c3O)ccc2Nc2cc(N)ccc2C)cc1,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,Cc1ccc(N)cc1N*|c1c(C)ccc(*)c1,0.8207071,9.0570,0.0000100,0.0000,0.9786788,2.6705,1
11.4928,15.8810,66.1927,0.6412011,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1ccco1,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,*N|o1c(*)ccc1,0.3393235,7.5370,0.9812488,10.7500,0.9776534,2.6872,1
9.1777,28.8800,28.8649,0.4511318,Cc1ccc(Nc2ccc(-c3oc4cc(O)cc(O)c4c(=O)c3O)cc2-c2ccccc2O)cc1,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,c1c(C)ccc(N*)c1|Oc1ccccc1*,0.6967373,8.5780,0.1980033,7.0280,0.9818249,2.6140,1
17.5889,29.1564,82.8503,0.8750528,Cc1ccc(CNc2ccc(-c3oc4cc(O)cc(O)c4c(=O)c3O)cc2-c2cccc(C)c2)cc1,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,N(*)Cc1ccc(C)cc1|c1cc(C)cc(*)c1,0.7568454,8.7890,0.9540086,10.1070,0.9841297,2.5660,1
5.6107,14.2430,-14.2430,0.0000000,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1ccc(O)cc1,2,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,N*|c1c(*)ccc(O)c1,0.0000000,7.8410,0.0000000,11.1160,0.0000000,2.5485,1
6.6015,13.7958,80.3022,0.7351406,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1ccccc1,1,c1c(O)c2c(oc(-c3ccc([*])c([*])c3)c(O)c2=O)cc1O,N*|*c1ccccc1,0.4690984,7.9140,0.9931293,11.4560,0.9892645,2.4284,1
14.9825,20.8042,36.4437,0.4472498,O=c1c(O)c(-c2ccc(-c3ccc(O)cc3)c(-c3ccc(O)c(F)c3)c2)oc2cc(O)cc(O)c12,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,Fc1cc(*)ccc1O|c1cc(*)ccc1O,0.8378111,9.1410,0.1614082,6.8550,0.9786047,2.6718,2
2.5014,6.0562,72.5548,0.6141484,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1N,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,*N|N*,0.3377122,7.5320,0.8838241,9.4100,0.9807119,2.6350,2
9.8409,14.0347,85.1088,0.7745582,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1-c1ccc(O)cc1O,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,N*|*c1ccc(O)cc1O,0.5441377,8.1230,0.9830871,10.8230,0.9742461,2.7377,2
8.1495,14.9380,86.1486,0.7897393,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1-c1ccc(F)cc1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,*N|Fc1ccc(*)cc1,0.5619224,8.1730,0.9928488,11.4280,0.9869606,2.4968,2
9.6327,16.3764,83.1668,0.7776815,Cc1cccc(-c2ccc(-c3oc4cc(O)cc(O)c4c(=O)c3O)cc2N)c1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,*N|c1(C)cccc(*)c1,0.5416378,8.1160,0.9917628,11.3290,0.9857693,2.5276,2
15.9777,26.3856,48.2706,0.5832516,COc1cc(F)ccc1Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1N,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,c1(N*)ccc(F)cc1OC|N*,0.3236983,7.4880,0.8105376,9.0100,0.9805109,2.6387,2
7.5757,15.2423,86.6654,0.7961539,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1Nc1ccc(O)cc1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,*N|c1c(N*)ccc(O)c1,0.5858480,8.2410,0.9733083,10.4990,0.9838173,2.5729,2
7.3441,15.4590,79.5373,0.7421582,Cc1ccc(Nc2ccc(-c3oc4cc(O)cc(O)c4c(=O)c3O)cc2N)cc1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,N*|*Nc1ccc(C)cc1,0.4964022,7.9900,0.9622399,10.2500,0.9868432,2.4999,2
7.8130,15.9943,81.8491,0.7644015,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1Nc1ccccc1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,N*|c1ccc(N*)cc1,0.5215735,8.0600,0.9853208,10.9230,0.9881468,2.4632,2
7.1293,13.0877,71.2243,0.6586875,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1ccoc1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,o1ccc(*)c1|N*,0.3645896,7.6140,0.9808204,10.7340,0.9696379,2.7966,2
20.4055,27.7746,75.8087,0.8092444,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1Nc1ccc2c(c1)CNN=CN2,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,N*|C1c2c(ccc(N*)c2)NC=NN1,0.7813614,8.8850,0.8038184,8.9800,0.8797897,3.3085,2
11.6475,17.1904,52.0723,0.5411151,Nc1ccc(C=CNc2cc(-c3oc4cc(O)cc(O)c4c(=O)c3O)ccc2N)cc1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,*NC=Cc1ccc(N)cc1|N*,0.8080945,8.9990,0.2717436,7.3150,0.9620671,2.8766,2
11.4409,21.0020,73.5095,0.7383714,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1NCc1ccc[nH]1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,N*|[nH]1cccc1CN*,0.4848939,7.9580,0.9845960,10.8890,0.9628630,2.8690,2
3.4600,5.3818,-5.3818,0.0000000,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1N,2,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,*N|*N,0.0000000,7.5320,0.0000000,9.4100,0.0000000,2.6350,2
3.0548,6.9117,-6.9117,0.0000000,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1N,2,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,N*|N*,0.0000000,7.5320,0.0000000,9.4100,0.0000000,2.6350,2
36.6137,34.9536,-34.9441,0.0000744,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1NN=CC1=C(O)N=C=CC=C(O)C(O)=C1O,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,C(c1c(N=cccc(O)c(O)c1O)O)=NN*|N*,0.0000100,0.0000,0.0000100,0.0000,0.2283900,4.4230,2
14.5947,20.4486,39.8074,0.4707499,Cc1cccc(-c2ccc(-c3oc4cc(O)cc(O)c4c(=O)c3O)cc2-c2ccc(O)cc2)c1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,c1(O)ccc(*)cc1|c1(*)cccc(C)c1,0.8482811,9.1960,0.1805670,6.9490,0.9853597,2.5376,2
8.2093,16.4540,87.3127,0.8106776,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1Nc1ccc(O)c(O)c1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,N*|c1c(O)c(O)ccc1N*,0.6145015,8.3240,0.9743355,10.5270,0.9767376,2.7015,2
6.8352,16.3804,73.8806,0.7051635,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1Nc1ccc(O)cc1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,c1c(O)ccc(N*)c1|N*,0.5258808,8.0720,0.8006218,8.9660,0.9836030,2.5776,2
17.4195,31.8103,-31.7976,0.0000996,Cc1ccc(-c2ccc(-c3oc4cc(O)cc(O)c4c(=O)c3O)cc2Nc2ccccc2C(N)=O)cc1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,C(=O)(N)c1ccccc1N*|c1c(C)ccc(*)c1,0.0000100,0.0000,0.0000100,0.0000,0.9809439,2.6307,2
17.5895,24.3037,-24.2910,0.0000994,O=c1c(O)c(-c2ccc(-c3ccc(O)cc3)c(NCc3ccc(O)cc3O)c2)oc2cc(O)cc(O)c12,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,c1(CN*)ccc(O)cc1O|c1(*)ccc(O)cc1,0.0000100,0.0000,0.0000100,0.0000,0.9693680,2.7997,2
11.2942,15.4669,63.3732,0.6159380,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1ccc(O)c(=O)o1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,c1(O)ccc(*)oc1=O|N*,0.4601492,7.8890,0.6600311,8.4610,0.9610785,2.8859,2
5.1951,13.2986,68.7751,0.6412011,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1ccco1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,o1cccc1*|*N,0.3393235,7.5370,0.9812488,10.7500,0.9776534,2.6872,2
9.8111,20.7765,62.1924,0.6481946,CNc1ccc(-c2cc(-c3oc4cc(O)cc(O)c4c(=O)c3O)ccc2N)cc1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,N(c1ccc(*)cc1)C|N*,0.4712495,7.9200,0.7239634,8.6700,0.9830865,2.5885,2
10.1570,19.6082,77.5685,0.7591928,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1-c1ccc(Cl)cc1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,N*|c1cc(*)ccc1Cl,0.5086339,8.0240,0.9937747,11.5250,0.9871293,2.4922,2
3.4199,6.0562,-6.0562,0.0000000,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1N,2,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,*N|N*,0.0000000,7.5320,0.0000000,9.4100,0.0000000,2.6350,2
8.0791,12.4323,71.3204,0.6543184,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1NCCO,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,N*|C(N*)CO,0.4152001,7.7620,0.8430220,9.1680,0.9789332,2.6663,2
7.6508,4.1303,66.0883,0.5485821,Cc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1N,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,C*|N*,0.2426252,7.2090,0.9252264,9.7480,0.9859170,2.5239,2
12.7013,26.8308,-25.7468,0.0084692,Nc1ccc(-c2cc(-c3oc4cc(O)cc(O)c4c(=O)c3O)ccc2Nc2ccc(O)cc2)cc1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,Nc1ccc(*)cc1|c1cc(O)ccc1N*,0.6667793,8.4820,0.0000100,0.0000,0.9800574,2.6468,2
8.6127,14.1829,76.3502,0.7072901,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1ccc(O)cc1O,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,c1(O)c(*)ccc(O)c1|N*,0.4320647,7.8100,0.9862481,10.9690,0.9748055,2.7299,2
11.9832,19.6945,68.3147,0.6875713,Nc1nc(-c2cc(-c3oc4cc(O)cc(O)c4c(=O)c3O)ccc2N)c[nH]1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,n1c(N)[nH]cc1*|*N,0.4138030,7.7580,0.9866331,10.9890,0.9219140,3.1423,2
9.0148,15.1939,87.3579,0.8011863,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1NCc1ccccc1,1,O=c1c2c(O)cc(O)cc2oc(-c2cc([*])c([*])cc2)c1O,N*|c1ccc(CN*)cc1,0.5858480,8.2410,0.9865760,10.9860,0.9881811,2.4622,2
13.3638,18.6338,50.2644,0.5382672,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1NCc1cccs1,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,N*|s1cccc1CN*,0.2342634,7.1770,0.9176259,9.6750,0.9777987,2.6849,3
8.4627,13.0348,83.4602,0.7538677,NC(N)=NN=CCc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1N,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,*CC=NN=C(N)N|N*,0.5348420,8.0970,0.9636266,10.2770,0.9166573,3.1669,3
13.0156,24.7187,73.4122,0.7666475,CNc1ccc(-c2ccc(-c3oc4cc(O)cc(O)c4c(=O)c3O)cc2N)c(N)c1,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,c1(N)cc(NC)ccc1*|N*,0.5273160,8.0760,0.9918563,11.3370,0.9681424,2.8138,3
8.2233,15.8737,80.6791,0.7543191,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1Nc1cccc(O)c1,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,c1ccc(O)cc1N*|N*,0.5140275,8.0390,0.9705215,10.4280,0.9812787,2.6244,3
13.6469,18.4418,65.5730,0.6563653,NNC(=O)CNc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1N,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,N*|N(C(=O)CN*)N,0.3716191,7.6350,0.9530520,10.0920,0.9711772,2.7779,3
7.1023,10.1804,83.9176,0.7351406,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1-c1ccccc1,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,N*|c1ccc(*)cc1,0.4690984,7.9140,0.9931293,11.4560,0.9892645,2.4284,3
20.4074,25.2972,-25.2845,0.0000995,Cc1cccc(Nc2ccc(-c3oc4cc(O)cc(O)c4c(=O)c3O)cc2Nc2cc(O)ccc2C)c1,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,*Nc1cccc(C)c1|c1(O)ccc(C)c(N*)c1,0.0000100,0.0000,0.0000100,0.0000,0.9729889,2.7547,3
11.6465,16.0929,37.3449,0.4174834,CCNc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1NCCN,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,N(CC)*|C(N*)CN,0.1362979,6.7170,0.8376155,9.1400,0.9730357,2.7541,3
22.8864,30.9437,-30.9311,0.0000984,C=CNC(=O)NCCNc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1NCCN,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,N(CCN)*|N(C=C)C(=O)NCCN*,0.0000100,0.0000,0.0000100,0.0000,0.9224553,3.1397,3
16.6715,32.7452,-32.7325,0.0000995,Nc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1Nc1ccc(Nc2ccccc2)c(=O)cc1,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,c1(=O)ccc(N*)ccc1Nc1ccccc1|*N,0.0000100,0.0000,0.0000100,0.0000,0.9732418,2.7514,3
9.6250,22.9865,73.2663,0.7519751,Nc1cc(O)ccc1Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1N,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,Nc1cc(O)ccc1N*|N*,0.5294676,8.0820,0.9395959,9.9070,0.9715303,2.7735,3
20.0650,31.7923,-31.7795,0.0000994,NCCNc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1Nc1cccc(NC(N)=O)c1,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,N(C(=O)N)c1cc(N*)ccc1|C(N*)CN,0.0000100,0.0000,0.0000100,0.0000,0.9685471,2.8092,3
34.6517,48.9882,-48.9758,0.0000968,Nc1cc(S(=O)(=O)Nc2ccc(-c3ccc(-c4oc5cc(O)cc(O)c5c(=O)c4O)cc3NCC(=NO)c3cc(O)ccc3O)cc2)ccc1O,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,N(c1ccc(*)cc1)S(=O)(=O)c1ccc(O)c(N)c1|N(O)=C(CN*)c1c(O)ccc(O)c1,0.0000100,0.0000,0.0000100,0.0000,0.8477954,3.4033,3
8.9726,13.2112,69.7860,0.6484158,Nc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1Nc1ccccc1,1,[*]c1c([*])cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,*N|c1ccc(N*)cc1,0.3546476,7.5840,0.9604213,10.2160,0.9879852,2.4680,3
