smiles,MW,WLogP,TPSA,HBD,HBA,RotB,Fsp3,Rings,AromRings,Lipinski_violations,Lipinski_pass,GIA_pass,BBB_pass,n_structural_alerts,structural_alerts,alert_free,NLL,Scaffold,R-groups
Cc1cc(-c2c(C)oc3cc(O)c(C)c(O)c23)sc1-c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1N,541.58,6.932,178.53,5,9,3,0.1,6,6,2,False,False,False,1,aniline,False,,O=c1cc(-c2ccc(-c3ccc(-c4coc5ccccc45)s3)cc2)oc2ccccc12,N*|c1(*)sc(-c2c(C)oc3cc(O)c(C)c(O)c32)cc1C
Cc1ccc(CNc2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C)cc1C,401.46,5.409,82.7,3,5,4,0.16,4,4,1,True,True,False,0,,True,,O=c1cc(-c2ccc(NCc3ccccc3)cc2)oc2ccccc12,*C|*NCc1ccc(C)c(C)c1
C=CCNc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,323.35,3.778,82.7,3,5,4,0.105,3,3,0,True,True,False,1,isolated_alkene,False,,O=c1cc(-c2ccccc2)oc2ccccc12,C(C=C)N*|*C
CNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,297.31,3.221,82.7,3,5,2,0.118,3,3,0,True,True,False,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,C*|*NC
C=CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,308.33,3.908,70.67,2,4,3,0.105,3,3,0,True,True,True,1,isolated_alkene,False,,O=c1cc(-c2ccccc2)oc2ccccc12,C*|C(C=C)*
CNc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,297.31,3.221,82.7,3,5,2,0.118,3,3,0,True,True,False,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,CN*|*C
Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1NC(C)C,325.36,4.0,82.7,3,5,3,0.211,3,3,0,True,True,False,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,*C|CC(C)N*
CCN(CC)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,339.39,4.026,73.91,2,5,4,0.25,3,3,0,True,True,True,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,CCN(*)CC|*C
Cc1oc(=O)c2cc(C=Cc3cc(-c4oc5cccc(O)c5c(=O)c4O)ccc3N3CCN=C3C(=O)O)c(O)cc2c1C=O,594.53,4.278,191.08,4,11,6,0.094,6,5,2,False,False,False,2,aldehyde;stilbene,False,,O=c1occc2ccc(C=Cc3cc(-c4cc(=O)c5ccccc5o4)ccc3N3C=NCC3)cc12,C(c1c2c(cc(C=C*)c(O)c2)c(=O)oc1C)=O|N1(*)CCN=C1C(=O)O
CCC(C=NC=O)=CC=Nc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1N,405.41,3.719,138.48,3,7,6,0.091,3,3,0,True,False,False,3,aldehyde;aniline;imine_1,False,,O=c1cc(-c2ccccc2)oc2ccccc12,C(C=N*)=C(CC)C=NC=O|N*
COC(=O)c1cc(C)c(C=Cc2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2N)cc1N,458.47,4.301,149.01,4,8,4,0.077,4,4,0,True,False,False,2,aniline;stilbene,False,,O=c1cc(-c2cccc(C=Cc3ccccc3)c2)oc2ccccc12,*C=Cc1c(C)cc(C(=O)OC)c(N)c1|N*
Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1NCc1c(O)c(C)c(C)c2c(=O)cc(C(=O)O)oc12,529.5,4.919,170.44,5,9,5,0.138,5,5,1,True,False,False,1,mannich_A(296),False,,O=c1cc(-c2ccc(NCc3cccc4c(=O)ccoc34)cc2)oc2ccccc12,C*|C(N*)c1c(O)c(C)c(C)c2c(=O)cc(C(=O)O)oc12
COc1c(C)c(O)c2oc(=O)c(-c3ccc(-c4oc5cccc(O)c5c(=O)c4O)cc3C)cc2c1C=O,500.46,4.788,147.41,3,9,4,0.107,5,5,1,True,False,False,2,aldehyde;cumarine,False,,O=c1oc2ccccc2cc1-c1ccc(-c2cc(=O)c3ccccc3o2)cc1,*C|c1(O)c2oc(=O)c(*)cc2c(C=O)c(OC)c1C
Nc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,337.25,3.472,96.69,3,5,1,0.062,3,3,0,True,True,False,1,aniline,False,,O=c1cc(-c2ccccc2)oc2ccccc12,*C(F)(F)F|*N
Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1N1CCCC(Cc2ccccc2)C1,441.53,5.639,73.91,2,5,4,0.25,5,4,1,True,True,False,0,,True,,O=c1cc(-c2ccc(N3CCCC(Cc4ccccc4)C3)cc2)oc2ccccc12,*C|C1N(*)CCCC1Cc1ccccc1
CN1CCN(c2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2C(F)(F)F)CC1,420.39,3.642,77.15,2,6,2,0.286,4,3,0,True,True,True,0,,True,,O=c1cc(-c2cccc(N3CCNCC3)c2)oc2ccccc12,N1(*)CCN(C)CC1|C(F)(*)(F)F
CC(C)=CC(=O)CC(C)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1N,393.44,4.482,113.76,3,6,5,0.217,3,3,0,True,True,False,2,Michael_acceptor_1;aniline,False,,O=c1cc(-c2ccccc2)oc2ccccc12,C(=O)(C=C(C)C)CC(*)C|*N
CC(=O)c1cc(O)c(C=Cc2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C(F)(F)F)cc1O,498.41,5.674,128.2,4,7,4,0.077,4,4,1,True,False,False,2,hydroquinone;stilbene,False,,O=c1cc(-c2ccc(C=Cc3ccccc3)cc2)oc2ccccc12,C(*)(F)(F)F|Oc1c(C(=O)C)cc(O)c(C=C*)c1
Nc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)C(F)(F)F,387.26,4.108,96.69,3,5,2,0.118,3,3,0,True,True,False,2,Perfluorinated_chain;aniline,False,,O=c1cc(-c2ccccc2)oc2ccccc12,*C(F)(C(F)(F)F)F|N*
C=C1Cc2c(NC(=O)NC=Cc3ccc(-c4cc(-c5oc6cccc(O)c6c(=O)c5O)ccc4N)c(C)c3)cccc2C2(C)C(=C)CCC12,651.76,8.557,137.82,5,6,5,0.171,7,5,2,False,False,False,2,aniline;isolated_alkene,False,,C=C1Cc2c(NC(=O)NC=Cc3ccc(-c4cccc(-c5cc(=O)c6ccccc6o5)c4)cc3)cccc2C2C(=C)CCC12,C(NC=Cc1cc(C)c(*)cc1)(Nc1c2c(ccc1)C1(C)C(CCC1=C)C(=C)C2)=O|N*
C=CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1N,309.32,3.182,96.69,3,5,3,0.056,3,3,0,True,True,False,2,aniline;isolated_alkene,False,,O=c1cc(-c2ccccc2)oc2ccccc12,C=CC*|N*
CC(CCCN=C(N)N)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)(F)F,449.43,4.047,135.07,4,5,6,0.273,3,3,0,True,False,False,3,Aliphatic_long_chain;imine_1;imine_2,False,,O=c1cc(-c2ccccc2)oc2ccccc12,C(=NCCCC(*)C)(N)N|C(*)(F)(F)F
Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,336.26,4.198,70.67,2,4,1,0.118,3,3,0,True,True,True,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,C(F)(*)(F)F|*C
C=CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1CC=C(C)C,362.43,5.108,70.67,2,4,5,0.174,3,3,1,True,True,False,1,isolated_alkene,False,,O=c1cc(-c2ccccc2)oc2ccccc12,C(C=C)*|C(C)(C)=CC*
C=CCNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,323.35,3.778,82.7,3,5,4,0.105,3,3,0,True,True,False,1,isolated_alkene,False,,O=c1cc(-c2ccccc2)oc2ccccc12,C(=C)CN*|*C
Cc1ccc(C)c(Nc2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2NC(C)C)c1,430.5,6.052,94.73,4,6,5,0.192,4,4,1,True,False,False,0,,True,,O=c1cc(-c2cccc(Nc3ccccc3)c2)oc2ccccc12,N(C(C)C)*|Cc1ccc(C)c(N*)c1
COc1ccc(C(=O)O)c(O)c1C=Nc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1-c1ccccc1,523.5,5.701,149.79,4,8,6,0.033,5,5,2,False,False,False,1,imine_1,False,,O=c1cc(-c2ccc(-c3ccccc3)c(N=Cc3ccccc3)c2)oc2ccccc12,c1(*)ccccc1|c1cc(OC)c(C=N*)c(O)c1C(=O)O
CC(C)CNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,393.36,4.958,82.7,3,5,4,0.25,3,3,0,True,True,False,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,CC(C)CN*|FC(F)(F)*
Nc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1-c1ccc(O)cc1,361.35,3.826,116.92,4,6,2,0.0,4,4,0,True,True,False,1,aniline,False,,O=c1cc(-c2ccc(-c3ccccc3)cc2)oc2ccccc12,c1c(*)ccc(O)c1|N*
Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1NC1C(=O)CC(C)(C)CC1=O,421.45,3.918,116.84,3,7,3,0.292,4,3,0,True,True,False,1,beta-keto/anhydride,False,,O=C1CCCC(=O)C1Nc1cccc(-c2cc(=O)c3ccccc3o2)c1,C*|*NC1C(=O)CC(C)(C)CC1=O
CC(C)Nc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,379.33,4.71,82.7,3,5,3,0.211,3,3,0,True,True,False,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,N(*)C(C)C|*C(F)(F)F
C=C(CNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C)c1cc(Br)c(O)c(N=Nc2ccc(C)cc2)c1O,628.48,8.202,147.88,5,9,7,0.094,5,5,2,False,False,False,2,azo_A(324);diazo_group,False,,C=C(CNc1ccc(-c2cc(=O)c3ccccc3o2)cc1)c1cccc(N=Nc2ccccc2)c1,C(CN*)(c1cc(Br)c(O)c(N=Nc2ccc(C)cc2)c1O)=C|*C
Cc1ccc(-c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2N2CCOCC2)o1,419.43,4.276,96.28,2,7,3,0.208,5,4,0,True,True,False,0,,True,,O=c1cc(-c2ccc(-c3ccco3)c(N3CCOCC3)c2)oc2ccccc12,Cc1ccc(*)o1|C1N(*)CCOC1
Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1-c1ccc[nH]1,333.34,4.175,86.46,3,4,2,0.05,4,4,0,True,True,False,0,,True,,O=c1cc(-c2cccc(-c3ccc[nH]3)c2)oc2ccccc12,C*|c1(*)[nH]ccc1
CC(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)C,338.4,5.118,70.67,2,4,3,0.286,3,3,1,True,True,False,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,C(C)(C)*|*C(C)C
Cc1cccc(-c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2-c2cc(C)ccc2C)c1,448.52,7.13,70.67,2,4,3,0.1,5,5,1,True,False,False,0,,True,,O=c1cc(-c2ccc(-c3ccccc3)c(-c3ccccc3)c2)oc2ccccc12,c1(*)cc(C)ccc1|c1(C)cc(*)c(C)cc1
O=c1c(O)c(-c2ccc(C(F)(F)F)c(-c3ccc(F)cc3)c2)oc2cccc(O)c12,416.33,5.696,70.67,2,4,2,0.045,4,4,1,True,True,False,0,,True,,O=c1cc(-c2cccc(-c3ccccc3)c2)oc2ccccc12,FC(*)(F)F|c1(F)ccc(*)cc1
Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1NC1CCCCC1,365.43,4.924,82.7,3,5,3,0.318,4,3,0,True,True,False,0,,True,,O=c1cc(-c2ccc(NC3CCCCC3)cc2)oc2ccccc12,C1CCCCC1N*|C*
CC(Br)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(C)C,417.3,5.625,70.67,2,4,2,0.286,3,3,1,True,True,False,1,alkyl_halide,False,,O=c1cc(-c2ccccc2)oc2ccccc12,*C(Br)C|CC(*)(C)C
Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)C,310.35,4.303,70.67,2,4,2,0.211,3,3,0,True,True,True,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,*C|CC(*)C
Cc1cc(C)c(-c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2CC(=O)N2CCC(C)CC2)c(C)c1,511.62,6.264,90.98,2,5,4,0.312,5,4,2,False,False,False,0,,True,,O=C(Cc1cc(-c2cc(=O)c3ccccc3o2)ccc1-c1ccccc1)N1CCCCC1,c1(C)c(*)c(C)cc(C)c1|CC1CCN(C(C*)=O)CC1
Cc1ccc(CNc2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2-c2cccc(F)c2)cc1,467.5,6.598,82.7,3,5,5,0.069,5,5,1,True,False,False,0,,True,,O=c1cc(-c2ccc(-c3ccccc3)c(NCc3ccccc3)c2)oc2ccccc12,c1(F)cc(*)ccc1|c1(CN*)ccc(C)cc1
Cc1ccc(C)c(-c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2CC(C)N)c1,415.49,5.045,96.69,3,5,4,0.192,4,4,1,True,True,False,0,,True,,O=c1cc(-c2ccc(-c3ccccc3)cc2)oc2ccccc12,c1c(C)cc(*)c(C)c1|C(C*)(N)C
C=CCNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C=Cc1ccc(F)cc1,429.45,5.779,82.7,3,5,6,0.038,4,4,1,True,True,False,2,isolated_alkene;stilbene,False,,O=c1cc(-c2cccc(C=Cc3ccccc3)c2)oc2ccccc12,C(=C)CN*|C(=C*)c1ccc(F)cc1
CC1=CCCC(C)C1c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,376.45,5.639,70.67,2,4,2,0.292,4,3,1,True,True,False,1,isolated_alkene,False,,O=c1cc(-c2cccc(C3C=CCCC3)c2)oc2ccccc12,*C|C1(C)CCC=C(C)C1*
Nc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1Cc1ccccc1,359.38,4.044,96.69,3,5,3,0.045,4,4,0,True,True,False,1,aniline,False,,O=c1cc(-c2cccc(Cc3ccccc3)c2)oc2ccccc12,*N|c1cc(C*)ccc1
CC(C)(C)Nc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1N,340.38,3.664,108.72,4,6,2,0.211,3,3,0,True,True,False,1,aniline,False,,O=c1cc(-c2ccccc2)oc2ccccc12,*NC(C)(C)C|N*
CC(C)(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1NCCC(N)=NC(=O)OCc1ccccc1,529.59,5.665,147.38,4,7,7,0.233,4,4,2,False,False,False,2,imine_1;imine_2,False,,O=C(N=CCCNc1cccc(-c2cc(=O)c3ccccc3o2)c1)OCc1ccccc1,CC(C)(C)*|C(CN*)C(N)=NC(=O)OCc1ccccc1
Cc1cccc(CNc2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2NC(C)C(N)=O)c1C,473.53,4.386,137.82,5,7,7,0.185,4,4,0,True,False,False,0,,True,,O=c1cc(-c2cccc(NCc3ccccc3)c2)oc2ccccc12,NC(C(N*)C)=O|N(Cc1cccc(C)c1C)*
Cc1cc(C)c(-c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C2CCCC(C)C2C)c(C)c1,482.62,8.003,70.67,2,4,3,0.344,5,4,1,True,False,False,0,,True,,O=c1cc(-c2ccc(-c3ccccc3)c(C3CCCCC3)c2)oc2ccccc12,Cc1cc(C)c(*)c(C)c1|C1CCC(C)C(C)C1*
CC(C)(C)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)(F)F,378.35,5.188,70.67,2,4,1,0.25,3,3,1,True,True,False,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,*C(F)(F)F|C(C)(C)(*)C
CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,296.32,3.742,70.67,2,4,2,0.167,3,3,0,True,True,True,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,*C|*CC
CN1CCC(c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2-c2ccc(O)cc2)CC1,443.5,5.053,94.14,3,6,3,0.222,5,4,1,True,True,False,0,,True,,O=c1cc(-c2ccc(C3CCNCC3)c(-c3ccccc3)c2)oc2ccccc12,CN1CCC(*)CC1|c1cc(O)ccc1*
CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C,296.32,3.742,70.67,2,4,2,0.167,3,3,0,True,True,True,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,C(C)*|*C
O=c1c(O)c(-c2ccc(C(F)(F)F)c(-c3ccccc3)c2)oc2cccc(O)c12,398.34,5.557,70.67,2,4,2,0.045,4,4,1,True,True,False,0,,True,,O=c1cc(-c2cccc(-c3ccccc3)c2)oc2ccccc12,C(F)(F)(F)*|c1cccc(*)c1
CC(C)Nc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(C)C,367.45,4.989,82.7,3,5,3,0.318,3,3,0,True,True,False,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,*NC(C)C|*C(C)(C)C
O=c1c(O)c(-c2ccc(C(F)(F)F)c(C=Cc3ccc(F)cc3)c2)oc2cccc(O)c12,442.36,6.2,70.67,2,4,3,0.042,4,4,1,True,True,False,1,stilbene,False,,O=c1cc(-c2cccc(C=Cc3ccccc3)c2)oc2ccccc12,FC(F)(F)*|C(c1ccc(F)cc1)=C*
CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(CC)C(=O)O,382.41,4.186,107.97,3,5,5,0.273,3,3,0,True,True,False,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,*CC|C(*)(C(=O)O)(C)CC
Cc1cc(C=Cc2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C(C)C)oc1C,416.47,6.375,83.81,2,5,4,0.192,4,4,1,True,False,False,0,,True,,O=c1cc(-c2ccc(C=Cc3ccco3)cc2)oc2ccccc12,c1c(C=C*)oc(C)c1C|CC(C)*
Cc1c(C)c(C)c(C=Nc2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C2CCCCC2)c(C)c1C,509.65,8.212,83.03,2,5,4,0.333,5,4,2,False,False,False,1,imine_1,False,,O=c1cc(-c2ccc(N=Cc3ccccc3)c(C3CCCCC3)c2)oc2ccccc12,c1(C)c(C=N*)c(C)c(C)c(C)c1C|C1(*)CCCCC1
CC(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1N,311.34,3.577,96.69,3,5,2,0.167,3,3,0,True,True,False,1,aniline,False,,O=c1cc(-c2ccccc2)oc2ccccc12,*C(C)C|*N
C=C1C2C(=O)C(c3ccc(O)cc3)C2CCCCN1CCNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1-c1ccccc1,628.73,7.254,123.24,4,8,7,0.231,7,5,2,False,False,False,0,,True,,C=C1C2C(=O)C(c3ccccc3)C2CCCCN1CCNc1ccc(-c2cc(=O)c3ccccc3o2)cc1-c1ccccc1,C(N1CCCCC2C(c3ccc(O)cc3)C(=O)C2C1=C)CN*|c1c(*)cccc1
Cc1[nH]c2cc(-c3cc(-c4oc5cccc(O)c5c(=O)c4O)ccc3NC(C)C)ccc2c1C,454.53,6.457,98.49,4,5,4,0.179,5,5,1,True,False,False,1,indol_3yl_alk(461),False,,O=c1cc(-c2cccc(-c3ccc4cc[nH]c4c3)c2)oc2ccccc12,CC(N*)C|c1(*)ccc2c(C)c(C)[nH]c2c1
Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1-c1ccccc1,344.37,4.847,70.67,2,4,2,0.045,4,4,0,True,True,False,0,,True,,O=c1cc(-c2cccc(-c3ccccc3)c2)oc2ccccc12,*C|c1(*)ccccc1
Cc1ccc(C(C)(C)C)cc1NC(=O)Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,525.52,6.677,99.77,3,5,4,0.241,4,4,2,False,False,False,0,,True,,O=C(Cc1ccc(-c2cc(=O)c3ccccc3o2)cc1)Nc1ccccc1,C(c1ccc(C)c(NC(C*)=O)c1)(C)(C)C|C(F)(*)(F)F
Nc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1-c1ccccc1,345.35,4.12,96.69,3,5,2,0.0,4,4,0,True,True,False,1,aniline,False,,O=c1cc(-c2ccc(-c3ccccc3)cc2)oc2ccccc12,c1cccc(*)c1|*N
CC(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(C)C,352.43,5.292,70.67,2,4,2,0.318,3,3,1,True,True,False,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,C(*)(C)C|CC(C)(C)*
CC1=C(C)c2cc(C)c(C)cc2N(Cc2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2N2CCCCCC2)C1=Cc1ccc(C)cc1,652.84,10.032,77.15,2,6,5,0.279,7,5,2,False,False,False,0,,True,,O=c1cc(-c2ccc(N3CCCCCC3)c(CN3C(=Cc4ccccc4)C=Cc4ccccc43)c2)oc2ccccc12,C1CCCCN(*)C1|*Cn1c2cc(C)c(C)cc2c(C)c(C)c1=Cc1ccc(C)cc1
O=c1c(O)c(-c2ccc(N3CCCCC3)c(C(F)(F)F)c2)oc2cccc(O)c12,405.37,4.88,73.91,2,5,2,0.286,4,3,0,True,True,False,0,,True,,O=c1cc(-c2ccc(N3CCCCC3)cc2)oc2ccccc12,C1CCCN(*)C1|*C(F)(F)F
Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(C)C,310.35,4.303,70.67,2,4,2,0.211,3,3,0,True,True,True,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,*C(C)C|*C
C=CCNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1-c1cccc2ccccc12,435.48,6.289,82.7,3,5,5,0.036,5,5,1,True,True,False,1,isolated_alkene,False,,O=c1cc(-c2cccc(-c3cccc4ccccc34)c2)oc2ccccc12,C(=C)CN*|c12cccc(*)c1cccc2
Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(C)C,324.38,4.477,70.67,2,4,1,0.25,3,3,0,True,True,True,0,,True,,O=c1cc(-c2ccccc2)oc2ccccc12,C*|C(*)(C)(C)C
CN1CCCC(c2ccc(CCNc3ccc(-c4oc5cccc(O)c5c(=O)c4O)cc3C(C)(C)C)cc2)=NC1,539.68,6.296,98.3,3,7,6,0.333,5,4,2,False,False,False,0,,True,,O=c1cc(-c2ccc(NCCc3ccc(C4=NCNCCC4)cc3)cc2)oc2ccccc12,C1N=C(c2ccc(CCN*)cc2)CCCN1C|C(C)(C)(*)C
CC(C)=CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(C)C,364.44,5.503,70.67,2,4,4,0.261,3,3,1,True,True,False,1,isolated_alkene,False,,O=c1cc(-c2ccccc2)oc2ccccc12,CC(*)C|C(C)(C)=CC*
C=CC(=C1CCCCC1)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C1(C)C=C(C)C(C=C2C(=C)CCCC2C)CC1,602.82,10.691,70.67,2,4,5,0.39,6,3,2,False,False,False,1,isolated_alkene,False,,C=C1CCCCC1=CC1C=CC(c2cc(-c3cc(=O)c4ccccc4o3)ccc2C=C2CCCCC2)CC1,C1CCCCC1=C(*)C=C|C1(C)=CC(C)(*)CCC1C=C1C(=C)CCCC1C
C=CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C=Cc1c(C)cc2c(c1O)C(=O)CCC2=O,508.53,5.943,125.04,3,7,5,0.129,5,4,2,False,False,False,3,isolated_alkene;keto_keto_gamma(5);stilbene,False,,O=C1CCC(=O)c2cc(C=Cc3ccc(-c4cc(=O)c5ccccc5o4)cc3)ccc21,C1(=O)CCC(=O)c2c1cc(C)c(C=C*)c2O|C(C=C)*
C=CCc1cc(C=Cc2cc(-c3cc(-c4oc5cccc(O)c5c(=O)c4O)ccc3C(C)(C)C=C)cc(=O)o2)ccc1O,574.63,7.56,121.11,3,7,8,0.111,5,5,2,False,False,False,1,isolated_alkene,False,,O=c1cc(-c2cccc(-c3cc(=O)c4ccccc4o3)c2)cc(C=Cc2ccccc2)o1,C(=C)C(*)(C)C|O=c1cc(*)cc(C=Cc2ccc(O)c(CC=C)c2)o1
