Agent,Prior,Target,Score,SMILES,SMILES_state,Input_Scaffold,R-groups,TTBK1_dock,TTBK1_dock (raw),MAOB_dock,MAOB_dock (raw),SA_score,SA_score (raw),BBB_signed_dist,BBB_signed_dist (raw),step
9.6127,16.8883,59.3721,0.5957841,O=c1c(O)c(-c2ccc(N3CCCCC3)c(Cc3ccccc3)c2)oc2cccc(O)c12,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,C1CCCCN1*|c1ccccc1C*,0.6403965,8.4010,0.6600311,8.4610,0.9889121,2.4398,0.2388201,-1.0068,1
9.6091,17.0709,-16.3138,0.0059148,O=c1c(O)c(-c2ccc(NC3CCCCC3)c(C3CCCCC3)c2)oc2cccc(O)c12,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,C1CCCCC1N*|C1(*)CCCCC1,0.5186998,8.0520,0.0000100,0.0000,0.9796903,2.6533,0.0030694,-5.0232,1
8.1228,10.1993,69.7935,0.6249432,CC(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,CC(C)*|FC(*)(F)F,0.3803977,7.6610,0.9888569,11.1170,0.9834381,2.5811,0.4335012,-0.2324,1
8.9293,13.4144,66.8222,0.6268483,C=CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1-c1ccccc1,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,C=CC*|c1cccc(*)c1,0.4278321,7.7980,0.9544485,10.1140,0.9868702,2.4992,0.3639954,-0.4847,1
6.7064,12.8806,63.3032,0.5951863,CC(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)C,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,*C(C)C|C(C)(*)C,0.3539890,7.5820,0.9512825,10.0650,0.9861410,2.5182,0.4043107,-0.3366,1
12.5178,18.4100,-17.5453,0.0067555,O=c1c(O)c(-c2ccc(NCc3ccccc3)c(Cc3ccccc3)c2)oc2cccc(O)c12,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,c1cccc(CN*)c1|c1ccc(C*)cc1,0.6266990,8.3600,0.0000100,0.0000,0.9907241,2.3771,0.0047349,-4.6453,1
7.5959,10.3027,-10.3027,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,*C(F)(F)F|C(F)(F)(F)*,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,1
4.9033,11.6489,-11.6489,0.0000000,CC(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)C,2,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,*C(C)C|CC(C)*,0.0000000,7.5820,0.0000000,10.0650,0.0000000,2.5182,0.0000000,-0.3366,1
21.1247,29.9158,14.0790,0.3437093,C=CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1NC(C)Cc1ccccc1,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,C(=C)C*|c1(CC(N*)C)ccccc1,0.4619372,7.8940,0.9263142,9.7590,0.9332515,3.0836,0.0062827,-4.3982,1
10.2719,15.3159,76.9067,0.7204885,O=c1c(O)c(-c2ccc(N3CCCC3)c(-c3ccccc3)c2)oc2cccc(O)c12,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,C1CN(*)CC1|c1cc(*)ccc1,0.8098736,9.0070,0.8026814,8.9750,0.9906442,2.3801,0.3099951,-0.6950,1
7.3915,10.8428,81.3381,0.7201630,O=c1c(O)c(-c2ccc(C(F)(F)F)c(-c3ccccc3)c2)oc2cccc(O)c12,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,FC(F)(*)F|c1cc(*)ccc1,0.6961288,8.5760,0.9587471,10.1860,0.9897643,2.4117,0.2909075,-0.7739,1
22.3651,28.5376,2.6581,0.2437169,CC1CCCCC1c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1CCN(C)C,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,C1C(C)C(*)CCC1|N(CC*)(C)C,0.4412686,7.8360,0.0751728,6.2560,0.8289827,3.4516,0.2789827,-0.8247,1
13.6853,19.0239,20.6875,0.3102455,Cc1ccc(-c2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2NC(C)C)cc1,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,C(C)(C)N*|c1cc(*)ccc1C,0.4037172,7.7290,0.7769037,8.8670,0.9878205,2.4728,0.0061895,-4.4113,1
7.4605,12.6457,71.7186,0.6590959,O=c1c(O)c(-c2ccc(N3CCCCC3)c(C(F)(F)F)c2)oc2cccc(O)c12,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,C1CN(*)CCC1|FC(F)(*)F,0.4665904,7.9070,0.9963248,11.8930,0.9853240,2.5384,0.3763793,-0.4386,1
12.0074,14.2557,61.3927,0.5910039,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(C)(C)C,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,*C(C)(C)C|CC*,0.3014413,7.4160,0.9883046,11.0830,0.9848950,2.5486,0.5140365,0.0488,1
6.6988,9.2499,-9.2499,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,C(F)(F)(*)F|FC(F)(*)F,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,1
8.3902,11.9809,-11.9809,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(-c3ccccc3)c2)oc2cccc(O)c12,2,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,C(F)(F)(*)F|c1(*)ccccc1,0.0000000,8.5760,0.0000000,10.1860,0.0000000,2.4117,0.0000000,-0.7739,1
11.3652,20.8969,56.1567,0.6019812,O=c1c(O)c(-c2ccc(C(F)(F)F)c(CC3CCCCO3)c2)oc2cccc(O)c12,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,*C(F)(F)F|O1CCCCC1C*,0.8038184,8.9800,0.8282043,9.0930,0.9087304,3.2015,0.0964781,-1.9430,1
8.0523,10.2321,81.2384,0.7146137,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1-c1ccccc1,1,[*]c1c([*])cc(-c2c(O)c(=O)c3c(O)cccc3o2)cc1,c1ccc(*)cc1|*C,0.5262397,8.0730,0.9981626,12.3760,0.9942502,2.2097,0.4809299,-0.0663,1
9.6924,12.6806,52.3154,0.5077813,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C=Cc1ccccc1,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,C(=C*)c1ccccc1|*C,0.4264237,7.7940,0.5380628,8.1060,0.9893637,2.4251,0.3421751,-0.5677,2
37.0926,40.1406,-40.1388,0.0000140,O=C(O)Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C1C2CCC(C2)CC1NC(=O)C=Cc1ccccc1,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,C1(NC(C=Cc2ccccc2)=O)CC2CCC(C1*)C2|C(*)C(O)=O,0.0000100,0.0000,0.0000100,0.0000,0.0938928,4.7876,0.0000000,-58.0251,2
7.1892,12.8969,72.4476,0.6667541,O=c1c(O)c(-c2ccc(-c3ccccc3)c(C(F)(F)F)c2)oc2cccc(O)c12,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,*C(F)(F)F|c1c(*)cccc1,0.5369894,8.1030,0.9970405,12.0440,0.9902987,2.3929,0.2909075,-0.7739,2
8.7403,15.6546,67.3332,0.6483418,O=c1c(O)c(-c2ccc(C3CCCCC3)c(C(F)(F)F)c2)oc2cccc(O)c12,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(F)(*)F|*C1CCCCC1,0.5795490,8.2230,0.9847264,10.8950,0.9827296,2.5959,0.2095621,-1.1531,2
4.7523,9.3909,77.5977,0.6795982,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(F)(*)F|FC(F)(*)F,0.5679351,8.1900,0.8192200,9.0500,0.9802079,2.6441,0.4631605,-0.1282,2
6.0261,13.1740,-13.1740,0.0000000,O=c1c(O)c(-c2ccc(-c3ccccc3)c(C(F)(F)F)c2)oc2cccc(O)c12,2,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(*)(F)F|c1c(*)cccc1,0.0000000,8.1030,0.0000000,12.0440,0.0000000,2.3929,0.0000000,-0.7739,2
8.0689,15.2318,71.3392,0.6763358,O=c1c(O)c(-c2ccc(-c3ccc(F)cc3)c(C(F)(F)F)c2)oc2cccc(O)c12,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,*C(F)(F)F|c1c(F)ccc(*)c1,0.5921186,8.2590,0.9905134,11.2300,0.9884129,2.4552,0.2591290,-0.9125,2
7.0946,10.0870,-10.0870,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,C(F)(*)(F)F|FC(F)(F)*,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,2
11.1591,10.9401,69.2990,0.6268678,CCCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,C(CC)*|C*,0.3300309,7.5080,0.9463959,9.9950,0.9908900,2.3708,0.6776670,0.6454,2
7.9604,12.2132,79.9676,0.7201630,O=c1c(O)c(-c2ccc(C(F)(F)F)c(-c3ccccc3)c2)oc2cccc(O)c12,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,*c1ccccc1|FC(F)(F)*,0.6961288,8.5760,0.9587471,10.1860,0.9897643,2.4117,0.2909075,-0.7739,2
5.1296,9.3909,-9.3909,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(F)(*)F|FC(F)(*)F,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,2
7.6237,14.8951,61.2888,0.5951863,CC(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)C,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,C(C)(C)*|*C(C)C,0.3539890,7.5820,0.9512825,10.0650,0.9861410,2.5182,0.4043107,-0.3366,2
8.5009,13.1239,67.3177,0.6284499,C=CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)F,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,C=CC*|*C(F)F,0.3546476,7.5840,0.9659244,10.3240,0.9671910,2.8244,0.5691565,0.2418,2
8.5681,10.8490,63.8178,0.5833344,C=CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1CC,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,C=CC*|C(C)*,0.2660852,7.2950,0.9638780,10.2820,0.9822093,2.6064,0.6701115,0.6156,2
11.2764,15.4308,67.3680,0.6468657,CN(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(*)(F)F|N(C)(C)*,0.3632571,7.6100,0.9717319,10.4580,0.9812609,2.6248,0.6341638,0.4778,2
39.7851,39.9828,-39.9803,0.0000196,CC(=NCc1cc(C=CC(=O)O)c(C=Cc2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2C)cc1F)c1ccccc1,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,C(=O)(O)C=Cc1c(C=C*)cc(F)c(CN=C(C)c2ccccc2)c1|*C,0.0000100,0.0000,0.0000100,0.0000,0.8991858,3.2397,0.0000000,-41.4760,2
8.7177,12.1848,65.5985,0.6076821,CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)F,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(F)*|C(C)*,0.3047853,7.4270,0.9823042,10.7910,0.9794639,2.6572,0.6151219,0.4073,2
10.4349,17.3321,21.2117,0.3011230,CCCNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(*)(F)F|*NCCC,0.2342634,7.1770,0.9811159,10.7450,0.9849802,2.5466,0.0105085,-3.9477,2
8.3266,9.7908,82.2264,0.7188845,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)F)c2)oc2cccc(O)c12,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(F)*|FC(F)(*)F,0.5412803,8.1150,0.9910776,11.2730,0.9739088,2.7424,0.4863771,-0.0473,2
5.5752,10.0870,-10.0870,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,C(F)(*)(F)F|FC(F)(F)*,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,2
5.9330,10.5886,-10.5886,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(*)(F)F|*C(F)(F)F,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,2
11.5657,12.1977,28.3678,0.3169180,CNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)C,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,C(*)(C)C|*NC,0.2460796,7.2220,0.9686112,10.3830,0.9844059,2.5598,0.0135815,-3.7222,2
6.9850,13.4520,62.1974,0.5910113,C=CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(F)(*)F|C(C=C)*,0.2954154,7.3960,0.9858121,10.9470,0.9774565,2.6903,0.5461906,0.1609,2
4.7443,9.3909,-9.3909,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(F)(*)F|FC(F)(*)F,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,2
4.4563,10.4813,-10.4813,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,C(*)(F)(F)F|FC(*)(F)F,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,2
13.6329,20.9549,9.8987,0.2410438,Cc1ccc(-c2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2NC2CCCCC2)cc1C,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,c1(*)cc(C)c(C)cc1|C1CCCCC1N*,0.8682121,9.3100,0.2574644,7.2640,0.9836051,2.5775,0.0025469,-5.1857,2
29.7232,31.6095,-31.1188,0.0038340,CN(C)CC=CCN=C=Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1-c1ccccc1,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,c1cccc(*)c1|C(CN=C=C*)=CCN(C)C,0.5355580,8.0990,0.0000100,0.0000,0.8864599,3.2860,0.0001749,-7.5142,2
8.2106,13.8384,66.1543,0.6249432,CC(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(F)(*)F|*C(C)C,0.3803977,7.6610,0.9888569,11.1170,0.9834381,2.5811,0.4335012,-0.2324,2
5.6832,8.0213,74.7792,0.6468784,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(F)(F)*|*C,0.3507051,7.5720,0.9858924,10.9510,0.9883733,2.4564,0.6608396,0.5794,2
10.6833,13.8289,-0.2908,0.1057662,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1-c1ccc(O)cc1,1,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,c1(O)ccc(*)cc1|*C,0.5844507,8.2370,0.9890611,11.1300,0.9917769,2.3349,0.0000011,-11.8907,2
5.2250,10.5886,-10.5886,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,FC(*)(F)F|*C(F)(F)F,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,2
5.1712,9.9746,-9.9746,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,O=c1c(O)c(-c2cc([*])c([*])cc2)oc2c1c(O)ccc2,C(*)(F)(F)F|FC(F)(F)*,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,2
9.7305,4.9435,-0.4696,0.0349520,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1N,1,c1cc2oc(-c3cc([*])c([*])cc3)c(O)c(=O)c2c(O)c1,C*|N*,0.1945978,7.0130,0.9543232,10.1120,0.9905335,2.3843,0.0000000,-17.5941,3
4.8057,7.6830,79.3055,0.6795982,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,1,c1cc2oc(-c3cc([*])c([*])cc3)c(O)c(=O)c2c(O)c1,FC(*)(F)F|FC(F)(*)F,0.5679351,8.1900,0.8192200,9.0500,0.9802079,2.6441,0.4631605,-0.1282,3
14.2709,20.2711,15.2330,0.2773762,CCCNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)C,1,c1cc2oc(-c3cc([*])c([*])cc3)c(O)c(=O)c2c(O)c1,C(C)(C)*|C(N*)CC,0.1910143,6.9970,0.9718109,10.4600,0.9859483,2.5231,0.0099945,-3.9918,3
5.5699,9.3255,-9.3255,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,c1cc2oc(-c3cc([*])c([*])cc3)c(O)c(=O)c2c(O)c1,C(F)(F)(*)F|FC(F)(*)F,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,3
5.2187,7.1791,75.6213,0.6468784,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F,1,c1cc2oc(-c3cc([*])c([*])cc3)c(O)c(=O)c2c(O)c1,FC(F)(F)*|*C,0.3507051,7.5720,0.9858924,10.9510,0.9883733,2.4564,0.6608396,0.5794,3
4.4797,7.4413,-7.4413,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,c1cc2oc(-c3cc([*])c([*])cc3)c(O)c(=O)c2c(O)c1,FC(*)(F)F|FC(F)(F)*,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,3
4.8141,8.3081,-8.3081,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,c1cc2oc(-c3cc([*])c([*])cc3)c(O)c(=O)c2c(O)c1,C(*)(F)(F)F|FC(F)(*)F,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,3
3.9625,8.2478,-8.2478,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,c1cc2oc(-c3cc([*])c([*])cc3)c(O)c(=O)c2c(O)c1,*C(F)(F)F|FC(F)(F)*,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,3
4.0050,8.2478,-8.2478,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,c1cc2oc(-c3cc([*])c([*])cc3)c(O)c(=O)c2c(O)c1,*C(F)(F)F|FC(F)(F)*,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,3
5.2258,9.8688,-9.8688,0.0000000,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)oc2cccc(O)c12,2,c1cc2oc(-c3cc([*])c([*])cc3)c(O)c(=O)c2c(O)c1,*C(F)(F)F|C(F)(*)(F)F,0.0000000,8.1900,0.0000000,9.0500,0.0000000,2.6441,0.0000000,-0.1282,3
19.7450,27.6489,-2.1848,0.1989382,CC(C)Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C=Cc1ccc(C(F)(F)F)cc1,1,c1cc2oc(-c3cc([*])c([*])cc3)c(O)c(=O)c2c(O)c1,C(*)C(C)C|*C=Cc1ccc(C(F)(F)F)cc1,0.5601502,8.1680,0.0620584,6.1130,0.9728535,2.7565,0.0550589,-2.4692,3
