MW,WLogP,TPSA,HBD,HBA,Lipinski_violations,Lipinski_pass,GIA_pass,BBB_pass,n_structural_alerts,structural_alerts,alert_free,id,smiles
365.4290000000002,4.924220000000004,82.7,3,5,0,True,True,False,0,,True,pool_047,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1NC1CCCCC1
417.2990000000002,5.624600000000005,70.67,2,4,1,True,True,False,1,alkyl_halide,False,pool_048,CC(Br)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(C)C
310.34900000000005,4.303020000000004,70.67,2,4,0,True,True,True,0,,True,pool_049,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)C
511.61800000000045,6.264460000000006,90.98,2,5,2,False,False,False,0,,True,pool_050,Cc1cc(C)c(-c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2CC(=O)N2CCC(C)CC2)c(C)c1
467.49600000000015,6.597820000000006,82.7,3,5,1,True,False,False,0,,True,pool_051,Cc1ccc(CNc2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2-c2cccc(F)c2)cc1
415.4890000000002,5.044740000000005,96.69,3,5,1,True,True,False,0,,True,pool_052,Cc1ccc(C)c(-c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2CC(C)N)c1
429.44700000000006,5.778600000000005,82.7,3,5,1,True,True,False,2,isolated_alkene;stilbene,False,pool_053,C=CCNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C=Cc1ccc(F)cc1
376.45200000000017,5.639420000000006,70.67,2,4,1,True,True,False,1,isolated_alkene,False,pool_054,CC1=CCCC(C)C1c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C
359.3810000000001,4.044200000000003,96.69000000000001,3,5,0,True,True,False,1,aniline,False,pool_055,Nc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1Cc1ccccc1
340.3790000000001,3.663800000000003,108.72,4,6,0,True,True,False,1,aniline,False,pool_056,CC(C)(C)Nc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1N
529.5930000000003,5.664700000000005,147.38,4,7,2,False,False,False,2,imine_1;imine_2,False,pool_057,CC(C)(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1NCCC(N)=NC(=O)OCc1ccccc1
473.5290000000003,4.3858400000000035,137.82,5,7,0,True,False,False,0,,True,pool_058,Cc1cccc(CNc2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2NC(C)C(N)=O)c1C
482.62000000000035,8.003160000000008,70.67,2,4,1,True,False,False,0,,True,pool_059,Cc1cc(C)c(-c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C2CCCC(C)C2C)c(C)c1
378.346,5.1875000000000036,70.67,2,4,1,True,True,False,0,,True,pool_060,CC(C)(C)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)(F)F
296.322,3.7420200000000037,70.67,2,4,0,True,True,True,0,,True,pool_061,CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C
443.4990000000002,5.053000000000006,94.14,3,6,1,True,True,False,0,,True,pool_062,CN1CCC(c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2-c2ccc(O)cc2)CC1
296.322,3.742020000000003,70.67,2,4,0,True,True,True,0,,True,pool_063,CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C
398.33600000000007,5.557000000000004,70.67,2,4,1,True,True,False,0,,True,pool_064,O=c1c(O)c(-c2ccc(C(F)(F)F)c(-c3ccccc3)c2)oc2cccc(O)c12
367.44500000000016,4.989000000000005,82.7,3,5,0,True,True,False,0,,True,pool_065,CC(C)Nc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(C)C
442.3640000000001,6.199500000000005,70.67,2,4,1,True,True,False,1,stilbene,False,pool_066,O=c1c(O)c(-c2ccc(C(F)(F)F)c(C=Cc3ccc(F)cc3)c2)oc2cccc(O)c12
382.41200000000015,4.185900000000004,107.97000000000001,3,5,0,True,True,False,0,,True,pool_067,CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(CC)C(=O)O
416.4730000000002,6.374840000000006,83.81,2,5,1,True,False,False,0,,True,pool_068,Cc1cc(C=Cc2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C(C)C)oc1C
509.64600000000047,8.211600000000008,83.03,2,5,2,False,False,False,1,imine_1,False,pool_069,Cc1c(C)c(C)c(C=Nc2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C2CCCCC2)c(C)c1C
311.337,3.576800000000003,96.69,3,5,0,True,True,False,1,aniline,False,pool_070,CC(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1N
628.7250000000003,7.254200000000008,123.24000000000002,4,8,2,False,False,False,0,,True,pool_071,C=C1C2C(=O)C(c3ccc(O)cc3)C2CCCCN1CCNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1-c1ccccc1
454.5260000000002,6.4566400000000055,98.49,4,5,1,True,False,False,1,indol_3yl_alk(461),False,pool_072,Cc1[nH]c2cc(-c3cc(-c4oc5cccc(O)c5c(=O)c4O)ccc3NC(C)C)ccc2c1C
344.36600000000004,4.846620000000005,70.67,2,4,0,True,True,False,0,,True,pool_073,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1-c1ccccc1
525.5230000000003,6.677120000000007,99.77,3,5,2,False,False,False,0,,True,pool_074,Cc1ccc(C(C)(C)C)cc1NC(=O)Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F
345.35400000000004,4.120400000000003,96.69000000000001,3,5,0,True,True,False,1,aniline,False,pool_075,Nc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1-c1ccccc1
352.43000000000006,5.292100000000006,70.67,2,4,1,True,True,False,0,,True,pool_076,CC(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(C)C
652.8350000000002,10.031559999999995,77.14999999999999,2,6,2,False,False,False,0,,True,pool_077,CC1=C(C)c2cc(C)c(C)cc2N(Cc2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2N2CCCCCC2)C1=Cc1ccc(C)cc1
405.372,4.880300000000004,73.91,2,5,0,True,True,False,0,,True,pool_078,O=c1c(O)c(-c2ccc(N3CCCCC3)c(C(F)(F)F)c2)oc2cccc(O)c12
310.34900000000005,4.303020000000004,70.67,2,4,0,True,True,True,0,,True,pool_079,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(C)C
435.4790000000001,6.289300000000006,82.7,3,5,1,True,True,False,1,isolated_alkene,False,pool_080,C=CCNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1-c1cccc2ccccc12
324.3760000000001,4.477120000000004,70.67,2,4,0,True,True,True,0,,True,pool_081,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(C)C
539.6760000000002,6.2955000000000085,98.30000000000001,3,7,2,False,False,False,0,,True,pool_082,CN1CCCC(c2ccc(CCNc3ccc(-c4oc5cccc(O)c5c(=O)c4O)cc3C(C)(C)C)cc2)=NC1
364.4410000000001,5.503300000000006,70.67,2,4,1,True,True,False,1,isolated_alkene,False,pool_083,CC(C)=CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(C)C
602.815,10.69149999999999,70.67,2,4,2,False,False,False,1,isolated_alkene,False,pool_084,C=CC(=C1CCCCC1)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C1(C)C=C(C)C(C=C2C(=C)CCCC2C)CC1
508.52600000000035,5.943320000000007,125.03999999999999,3,7,2,False,False,False,3,isolated_alkene;keto_keto_gamma(5);stilbene,False,pool_085,C=CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C=Cc1c(C)cc2c(c1O)C(=O)CCC2=O
574.6290000000004,7.559500000000008,121.11000000000001,3,7,2,False,False,False,1,isolated_alkene,False,pool_086,C=CCc1cc(C=Cc2cc(-c3cc(-c4oc5cccc(O)c5c(=O)c4O)ccc3C(C)(C)C=C)cc(=O)o2)ccc1O
592.6440000000002,7.432640000000009,137.43,4,8,2,False,False,False,2,hydroquinone;stilbene,False,pool_087,COc1cc(C)c(C(=O)c2cc(O)cc(C=Cc3cc(-c4oc5cccc(O)c5c(=O)c4O)ccc3C(C)C)c2O)cc1C
656.8629999999999,10.73089999999999,79.9,2,5,2,False,False,False,1,isolated_alkene,False,pool_088,COC(C)(C)C=CC1=C(C)CC(c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C2C=C(C)C3C=CC=CC3=C2C)C1CC=C(C)C
388.41900000000015,5.476540000000005,83.81,2,5,1,True,True,False,1,isolated_alkene,False,pool_089,C=CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1-c1cc(C)c(C)o1
377.318,4.487900000000003,82.7,3,5,0,True,True,False,1,isolated_alkene,False,pool_090,C=CCNc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)(F)F
576.6010000000003,7.4576000000000064,151.59,6,8,3,False,False,False,3,catechol;catechol_A(92);stilbene,False,pool_091,CC(C)=Cc1cc(C=Cc2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C=Cc2ccc(O)c(O)c2)cc(O)c1O
667.5520000000002,7.9018400000000115,128.20000000000002,4,7,2,False,False,False,2,ene_quin_methide(10);isolated_alkene,False,pool_092,C=CC(C)(O)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C=CC1=CC(=Cc2cc(C)c(C)c(Br)c2O)C(C)=CC1=O
386.4030000000001,5.055620000000006,90.9,3,5,1,True,True,False,1,stilbene,False,pool_093,Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C=Cc1cccc(O)c1
525.6890000000003,9.085100000000002,86.46000000000001,3,4,2,False,False,False,0,,True,pool_094,CC(C)c1cc(C2CCCCC2)c(-c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C2CCCCC2)[nH]1
633.7440000000001,8.504840000000009,99.77000000000001,3,5,2,False,False,False,0,,True,pool_095,CC1=C(C)C(=C2C=CC=C2Cc2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2Cc2ccc(-c3ccc(C)cc3C)cc2)NC1=O
590.5290000000002,6.558400000000007,126.12,3,6,2,False,False,False,2,halogenated_ring_1;stilbene,False,pool_096,CC(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C=Cc1c(F)c(F)c(C=CC2=CC(N)=NC2=O)c(F)c1F
661.7950000000001,9.267900000000001,129.98000000000002,3,8,2,False,False,False,3,Aliphatic_long_chain;Michael_acceptor_1;isolated_alkene,False,pool_097,C=CCNc1oc(-c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C(C)C)cc(=O)c1C=C1CC(CC=CCCCCC)C=CC1=O
420.4640000000001,6.129000000000005,70.67,2,4,1,True,True,False,0,,True,pool_098,O=c1c(O)c(-c2ccc(-c3ccccc3)c(Cc3ccccc3)c2)oc2cccc(O)c12
493.60300000000024,6.9804000000000075,73.91,2,5,1,True,False,False,1,isolated_alkene,False,pool_099,C=CCN1C(C)CCCC1C=Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1-c1ccccc1
408.4980000000002,3.920500000000004,77.15,2,6,0,True,True,False,0,,True,pool_100,CN1CCN(c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C(C)(C)C)CC1
440.45100000000014,5.424700000000005,107.97000000000001,3,5,1,True,False,False,2,Michael_acceptor_1;polyene,False,pool_101,C=C(C(C)=CC(=O)O)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C=C1C=CC=C1
510.55200000000013,7.761300000000007,70.67,2,4,2,False,False,False,1,isolated_alkene,False,pool_102,C=C1CCC2C(C)=CCCC2(C)C1Cc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)(F)F
529.6360000000003,7.913060000000009,83.03,2,5,2,False,False,False,0,,True,pool_103,CC1=CC(C)=NC2(c3ccc(-c4oc5cccc(O)c5c(=O)c4O)cc3C)C(C)=Cc3cc(C)c(C)cc3C=C12
668.83,10.779799999999984,111.13000000000001,4,6,2,False,False,False,5,catechol;catechol_A(92);isolated_alkene;polyene;stilbene,False,pool_104,CC(C)=CCc1cc(C=Cc2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2C=CC=CC=CC=C2C=C(C)CC(C)(C)C2)cc(O)c1O
440.4700000000002,6.585420000000005,70.67,2,4,1,True,True,False,1,isolated_alkene,False,pool_105,Cc1cc(F)ccc1-c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C1C=CCC=C1
451.5220000000001,4.813100000000005,82.7,3,5,0,True,True,False,1,triple_bond,False,pool_106,O=c1c(O)c(-c2ccc(CC3CCNCC3)c(C#Cc3ccccc3)c2)oc2cccc(O)c12
650.8589999999999,11.599499999999985,70.67,2,4,2,False,False,False,3,Aliphatic_long_chain;isolated_alkene;polyene,False,pool_107,C=CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(C)C=CC=CC1=CCC=C1C=CC=CC=CC(C)=CCCC=C(C)C=C
701.7940000000003,10.132499999999991,90.98,2,6,2,False,False,False,3,isolated_alkene;polyene;stilbene,False,pool_108,C=CCN1C=C(C)CC=C1C=C=CC=CC=C1C=CC(=O)C=C1C=Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C=Cc1cccc(F)c1
408.45300000000015,5.389600000000006,70.67,2,4,1,True,True,False,1,triple_bond,False,pool_109,C=C(C)C#Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1Cc1ccccc1
479.5760000000004,7.765720000000006,86.46,3,4,1,True,False,False,0,,True,pool_110,Cc1ccc2[nH]cc(-c3cc(-c4oc5cccc(O)c5c(=O)c4O)ccc3C3CCCCCC3)c2c1
498.66300000000035,8.184100000000008,70.67,2,4,1,True,False,False,1,isolated_alkene,False,pool_111,CC1=C(CCc2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2C(C)(C)C)C2C(=CCCC2C)CC1
339.39100000000013,4.2104000000000035,82.7,3,5,0,True,True,False,0,,True,pool_112,CNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(C)C
364.31899999999996,5.013400000000004,70.67,2,4,1,True,True,False,0,,True,pool_113,CC(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F
407.38800000000003,5.492100000000005,82.7,3,5,1,True,True,False,1,Aliphatic_long_chain,False,pool_114,CCCCCNc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)(F)F
413.473,5.528500000000005,73.91,2,5,1,True,True,False,0,,True,pool_115,O=c1c(O)c(-c2ccc(N3CCCCC3)c(-c3ccccc3)c2)oc2cccc(O)c12
349.3860000000001,4.197600000000004,82.7,3,5,0,True,True,False,1,isolated_alkene,False,pool_116,C=CCNc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1CC=C
334.3710000000001,4.328200000000003,70.67,2,4,0,True,True,True,1,isolated_alkene,False,pool_117,C=CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1CC=C
336.38700000000006,4.723100000000003,70.67,2,4,0,True,True,True,1,isolated_alkene,False,pool_118,C=CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)C
364.319,5.013400000000003,70.67,2,4,1,True,True,False,0,,True,pool_119,CC(C)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)(F)F
406.4820000000002,3.7879000000000023,85.94,3,6,0,True,True,False,1,isolated_alkene,False,pool_120,C=CCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1N1CCC(NCC)C1
350.4140000000002,5.227320000000004,70.67,2,4,1,True,True,False,0,,True,pool_121,Cc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C1CCCCC1
368.4290000000001,4.396100000000005,90.9,3,5,0,True,True,False,0,,True,pool_122,CC(C)(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)(C)O
338.3590000000001,3.8721200000000033,87.74,2,5,0,True,True,False,0,,True,pool_123,CC(=O)C(C)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C
362.303,4.618500000000003,70.67,2,4,0,True,True,True,1,isolated_alkene,False,pool_124,C=CCc1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(F)(F)F
432.47500000000014,6.708600000000006,70.67,2,4,1,True,False,False,1,stilbene,False,pool_125,O=c1c(O)c(-c2ccc(C=Cc3ccccc3)c(-c3ccccc3)c2)oc2cccc(O)c12
364.319,4.842500000000004,70.67,2,4,0,True,True,False,0,,True,pool_126,CCCc1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1C(F)(F)F
370.40400000000005,5.571300000000005,70.67,2,4,1,True,True,False,0,,True,pool_127,C=C(C)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1-c1ccccc1
311.33700000000005,3.576800000000003,96.69,3,5,0,True,True,False,1,aniline,False,pool_128,CC(C)c1cc(-c2oc3cccc(O)c3c(=O)c2O)ccc1N
427.50000000000017,5.917000000000007,73.91,2,5,1,True,True,False,0,,True,pool_129,CC1CCCCN1c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1-c1ccccc1
432.4380000000001,6.429700000000006,70.67,2,4,1,True,True,False,0,,True,pool_130,CC1CCCC(c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C(F)(F)F)C1C
456.4600000000001,6.429700000000006,70.67,2,4,1,True,True,False,0,,True,pool_131,O=c1c(O)c(-c2ccc(C3C4CC5CC(C4)CC3C5)c(C(F)(F)F)c2)oc2cccc(O)c12
508.6580000000003,8.435400000000003,70.67,2,4,2,False,False,False,0,,True,pool_132,O=c1c(O)c(-c2ccc(C3CCCCC3Cc3ccccc3)c(C3CCCCC3)c2)oc2cccc(O)c12
422.3550000000001,4.725100000000004,107.97000000000001,3,5,0,True,True,False,0,,True,pool_133,CC(C(=O)O)c1ccc(-c2oc3cccc(O)c3c(=O)c2O)cc1C(C)C(F)(F)F
522.5190000000003,6.802940000000007,87.74,2,5,2,False,False,False,0,,True,pool_134,Cc1cc(=O)c(-c2ccc(-c3oc4cccc(O)c4c(=O)c3O)cc2C(F)(F)F)c(C)c2c1CCCCC2
427.5000000000003,5.836920000000006,73.91,2,5,1,True,True,False,0,,True,pool_135,Cc1ccc(-c2cc(-c3oc4cccc(O)c4c(=O)c3O)ccc2N2CCCCC2)cc1
